Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Moonlit Cannabis - Carlyle ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 575-7677,Adult-Use Retail: R1145-2023,"105 Cornerstone Plaza, Turriff Avenue W, Carlyle, SK S0C 0R0",https://weedmaps.com/dispensaries/moonlit-cannabis
Fire & Flower Cannabis Co. Estevan Plaza ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 634-2384,,"#4, 421A Kensington Avenue, Estevan, SK S4A 0V2",https://weedmaps.com/dispensaries/fire-flower-cannabis-co-estevan-plaza
Seed of Life Labs ,1 review,5.0,Dispensary | Order online | Medical & Recreational,(406) 742-5536,Adult-Use Retail: D-100153-005 | Medical Retail: D-100153-005,"13177 MT-200, Fairview, Montana 59101",https://weedmaps.com/dispensaries/seed-of-life-labs-9
Lush Leaf Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 745-3420,,"420 Main St, Esterhazy, SK S0A 0X0",https://weedmaps.com/dispensaries/lush-leaf-cannabis-ltd-comingsoon
Weighburn Weed & Supply Co. ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(306) 842-0420,Adult-Use Retail: R1168-2023,"120 Railway Ave, Weyburn, SK S4H 0A2",https://weedmaps.com/dispensaries/weighburn-weed-supply-co
Canora Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(306) 710-7777,Adult-Use Retail: R1125-2023,"117 Main St, Canora, SK S0A0L0",https://weedmaps.com/dispensaries/canora-cannabis
Norquay Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 594-3090,Adult-Use Retail: R1234-2024,"245 Main St, Norquay, SK S0A 1K0",https://weedmaps.com/dispensaries/norquay-cannabis
Vatic Cannabis Co ,0,,Dispensary | In-store purchases only | Recreational,(306) 539-9969,Adult-Use Retail: R1005-2021,"40 Great Plains Road, Emerald Park, SK S4L 1B6",https://weedmaps.com/dispensaries/vatic-cannabis-co-1
Farmer Jane Cannabis Co. - Regina Aurora Blvd ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 559-1777,Adult-Use Retail: R1173-01,"2068 Aurora Blvd., Regina, SK S4V 3T7",https://weedmaps.com/dispensaries/farmer-jane-cannabis-co-aurora-regina
Canna Cabana - Prince of Wales ,0,,Dispensary | In-store purchases only | Recreational,(306) 522-0420,,"2095 Prince of Wales Dr, Regina, SK S4V3A3",https://weedmaps.com/dispensaries/canna-cabana-prince-of-whales
Canna Cabana - Victoria Ave ,1 review,3.0,Dispensary | In-store purchases only | Recreational,(306) 522-0420,,"25A 2223 Victoria Ave E, Regina, SK S4N 6E4",https://weedmaps.com/dispensaries/canna-cabana-victoria-ave
The Joint Cannabis - Victoria Ave ,0,,Dispensary | In-store purchases only | Recreational,(306) 522-7473,Adult-Use Retail: R1203-2024,"926 Victoria Ave, Regina, SK S4N 0R7",https://weedmaps.com/dispensaries/the-joint-cannabis-victoria-ave
Inspired Cannabis Co. ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 559-3760,,"1120-3806 Albert St., Regina, SK S4S 3R3",https://weedmaps.com/dispensaries/inspired-cannabis-co-12
Lucid Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(306) 522-3731,Adult-Use Retail: SKR1090-01,"681 Albert St, Regina, SK S4R2P4",https://weedmaps.com/dispensaries/lucid-cannabis
Lucid Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(306) 522-3731,,"681 Albert Street,, Regina, SK S4R 2P4",https://weedmaps.com/dispensaries/lucid-cannabis-3
The Weed Store - Regina ,0,,Dispensary | In-store purchases only | Recreational,(306) 559-2890,Adult-Use Retail: R1284-2024,"102 - 3934 Dewdney Ave, Regina, SK S4T 1A1",https://weedmaps.com/dispensaries/the-weed-store-regina
The Bakery Cannabis Shop ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(306) 261-9150,,"1306 Broad Street, Regina, SK S4R 1Y4",https://weedmaps.com/dispensaries/the-bakery-cannabis-shop
Farmer Jane Cannabis Co. - Rochdale Regina ,3 reviews,5.0,Dispensary | In-store purchases only | Recreational,(306) 559-7925,Adult-Use Retail: R1112-2023,"D-3881 Rochdale Blvd, Regina, SK S4X 4P7",https://weedmaps.com/dispensaries/farmer-jane-cannabis-co-regina
Farmer Jane Cannabis Co. - Normanview ,0,,Dispensary | In-store purchases only | Recreational,(306) 559-3933,Adult-Use Retail: R1229-2024,"482 McCarthy Blvd North, Regina, SK S4R 7M2",https://weedmaps.com/dispensaries/farmer-jane-cannabis-co-normanview
Preeceville Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(306) 710-7777,Adult-Use Retail: R1158-2023,"26 Main St N, Preeceville, SK S0A 3BO",https://weedmaps.com/dispensaries/preeceville-cannabis
Harvest Cannabis Co. ,0,,Dispensary | In-store purchases only | Recreational,(306) 718-8420,Adult-Use Retail: R1238-2024,"194 Keats St, Southey, SK S0G 4P0",https://weedmaps.com/dispensaries/harvest-cannabis-co-southey
The Joint Cannabis - Assiniboia ,0,,Dispensary | In-store purchases only | Recreational,(306) 642-4420,Adult-Use Retail: R1072-2022,"420 Centre St, Assiniboia, SK S0H 0B0",https://weedmaps.com/dispensaries/the-joint-cannabis-1
The Joint ,2 reviews,3.0,Dispensary | In-store purchases only | Recreational,(587) 520-3805,,"""420 Centre St, Assiniboia, SK S0H 0B0",https://weedmaps.com/dispensaries/the-joint-7
Desrochers Hotel Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(306) 865-2461,,"102 Churchill St., Hudson Bay, SK S0E 0Y0",https://weedmaps.com/dispensaries/desrochers-hotel-cannabis
The Highway Cannabis Stop - Chamberlain ,0,,Dispensary | In-store purchases only | Recreational,(306) 638-4200,Adult-Use Retail: R1243-2021,"420 Highway 11, Chamberlain, SK S0G 0R0",https://weedmaps.com/dispensaries/highway-cannabis-stop-chamberlain
Vulcan Bud Supply ,1 review,1.0,Dispensary | In-store purchases only | Recreational,(403) 320-6699,Adult-Use Retail: 780982,"102A Service Rd, Vulcan, AB T0L 2B0",https://weedmaps.com/dispensaries/vulcan-bud-supply
Value Buds - High River ,0,,Dispensary | In-store purchases only | Recreational,(403) 649-6420,Adult-Use Retail: 783289-1,"1204C 16 St SE, High River, AB T1V 2B1",https://weedmaps.com/dispensaries/value-buds-high-river
Value Buds - Southbank Centre ,0,,Dispensary | In-store purchases only | Recreational,(403) 938-5807,Adult-Use Retail: 779722-1,"353, 105 Southbank Blvd, Okotoks, AB T1S 0G1",https://weedmaps.com/dispensaries/value-buds-southbank-centre
Value Buds - Southridge ,0,,Dispensary | In-store purchases only | Recreational,(403) 938-0015,Adult-Use Retail: 783290-1,"200 Southridge Dr #225, Okotoks, AB T1S 0B2",https://weedmaps.com/dispensaries/value-buds-southridge
Enlightened Herb Cannabis ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational | Supports the Black community,,Adult-Use Retail: 781562-1,"306 Government Road, Black Diamond, AB T0L 0H0",https://weedmaps.com/dispensaries/enlightened-herb-cannabis
Micro Gold Cannabis - Okotoks ,3 reviews,5.0,Dispensary | In-store purchases only | Medical & Recreational,(587) 327-2667,Adult-Use Retail: 170300,"2A-220 North Railway Street, Okotoks, AB T1S 0E2",https://weedmaps.com/dispensaries/micro-gold-cannabis
Magic Buds ,3 reviews,3.3,Dispensary | In-store purchases only | Recreational,(403) 454-3060,,"19605 Walden Blvd SE # 2105, Calgary, AB T2X 4E2",https://weedmaps.com/dispensaries/magic-buds
Moderna Cannabis Society ,0,,Dispensary | In-store purchases only | Recreational,(403) 764-9270,Adult-Use Retail: 779608-1,"155 Mahogany Centre SE, Calgary, AB T3M 0T2",https://weedmaps.com/dispensaries/moderna-cannabis-society
My Buddies - Calgary ,0,,Dispensary | In-store purchases only | Recreational,(403) 475-6602,,"50-6060 Memorial Drive NE, Calgary, AB T2A 5Z5",https://weedmaps.com/dispensaries/my-buddies-calgary
Blooming World Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(250) 575-2206,Adult-Use Retail: 450010,"103-905 7th avenue, Invermere, BC V0A1K0",https://weedmaps.com/dispensaries/blooming-world-cannabis-2
Canna Cabana - Shawnessy ,0,,Dispensary | In-store purchases only | Recreational,(587) 391-7658,Adult-Use Retail: 782433-1,"130-296 Shawville Blvd SE, Calgary, Alberta T2Y 3S6",https://weedmaps.com/dispensaries/canna-cabana-shawnessy
NewLeaf Cannabis - Midnapore ,6 reviews,2.8,Dispensary | In-store purchases only | Recreational,(587) 392-4655,Adult-Use Retail: 778338-1,"29-240 Midpark Way SE, Calgary, Calgary, AB T2X 1N4",https://weedmaps.com/dispensaries/new-leaf-cannabis-2
Douglasdale Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Medical & Recreational,(403) 455-4255,Adult-Use Retail: 780871-1,"20 Douglas Woods Drive SE - Unit 24, Calgary, AB T2Z 1K2",https://weedmaps.com/dispensaries/douglasdale-cannabis-1
Value Buds - Woodbine ,0,,Dispensary | In-store purchases only | Recreational,(587) 351-1977,Adult-Use Retail: 783259-1,"206-2525 Woodview Drive SW, Calgary, AB T2W 4N4",https://weedmaps.com/dispensaries/value-buds-woodbine
Value Buds - Willow Park ,0,,Dispensary | In-store purchases only | Recreational,(403) 455-6290,Adult-Use Retail: 777938-1,"10816 Macleod Trail Unit 252, Calgary, AB T2J 5N8",https://weedmaps.com/dispensaries/value-buds-willow-park
NewLeaf Cannabis - Southland ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(587) 392-4665,Adult-Use Retail: 778340-1,"111-13 Southland Crescent SW, Calgary, AB T2W 0K4",https://weedmaps.com/dispensaries/newleaf-cannabis-14
Co-op Cannabis Oakridge ,0,,Dispensary | In-store purchases only | Recreational,(403) 299-4030,,"10-2580 Southland Drive SW, Calgary, AB T2V 4J8",https://weedmaps.com/dispensaries/co-op-cannabis-oakridge
The Grass Station in Oakridge ,0,,Dispensary | In-store purchases only | Recreational,(403) 800-5938,,"10015 Oakfield Drive Southwest, Calgary, AB T2V 1S9",https://weedmaps.com/dispensaries/the-grass-station-in-oakridge
Value Buds - Riverbend ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(403) 475-1420,Adult-Use Retail: 783257-1,"8338 18 St SE #424, Calgary, AB T2C 4E4",https://weedmaps.com/dispensaries/value-buds-riverbend
Ogden Cannabis ,12 reviews,5.0,Dispensary | In-store purchases only | Recreational,(587) 352-2448,Adult-Use Retail: 780654,"2130 Glenmore Court Southeast, Calgary, AB T2C2E6",https://weedmaps.com/dispensaries/ogden-cannabis
Canna Cabana - Haysboro ,0,,Dispensary | In-store purchases only | Recreational,(587) 391-7655,,"#115, 8835 Macleod Trail SW, Calgary, AB T2H 0M2",https://weedmaps.com/dispensaries/canna-cabana-haysboro
Value Buds - Glenmore Landing ,0,,Dispensary | In-store purchases only | Recreational,(403) 251-3424,Adult-Use Retail: 778148-1,"1600 90 Ave SW Unit 106A, Calgary, AB T2V 5A8",https://weedmaps.com/dispensaries/value-buds-glenmore-landing
Co-op Cannabis ,1 review,4.0,Dispensary | In-store purchases only | Recreational,(403) 219-6025,,"7-8720 MacLeod Trail SE, Calgary, AB T2H 0M4",https://weedmaps.com/dispensaries/co-op-cannabis
Value Buds - Deerfoot Meadows ,0,,Dispensary | In-store purchases only | Recreational,(403) 475-9867,Adult-Use Retail: 777943-1,"7929 11 St SE, Calgary, AB T2H 0B8",https://weedmaps.com/dispensaries/value-buds-deerfoot-meadows
The Garden Cannabis Company ,0,,Dispensary | In-store purchases only | Recreational,(403) 934-9506,,"35C Spruce Park Drive, Strathmore, AB T1P 1J2",https://weedmaps.com/dispensaries/the-garden-cannabis-company
Greenspot Shop ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(587) 890-7768,,"7523 MacLeod Trail SW, Calgary, AB T2H 0L8",https://weedmaps.com/dispensaries/greenspot-shop
Bongs & Such Plus - 16 Ave ,0,,Dispensary | In-store purchases only | Medical & Recreational,(403) 289-5251,,"1228- 16th Ave NW, Calgary, AB T2M0K9",https://weedmaps.com/dispensaries/bongs-such-plus-16-ave
Original Goods Cannabis - Strathmore ,0,,Dispensary | In-store purchases only | Recreational,(833) 964-1299,Adult-Use Retail: 761897-1,"235 Edgefield Place, Strathmore, AB T1P 0E8",https://weedmaps.com/dispensaries/original-goods-cannabis-strathmore
The GreenEasy Ltd ,0,,Dispensary | In-store purchases only | Recreational,(587) 365-3279,Adult-Use Retail: 77939500,"510 Bay B Highway 1, Strathmore, AB T1P 1M6",https://weedmaps.com/dispensaries/the-greeneasy-ltd-1
Dank Cannabis Ogden ,0,,Dispensary | In-store purchases only | Recreational,(587) 430-0922,Adult-Use Retail: 781882-1,"1603 62 Avenue Southeast, Calgary, AB T2C 2C5",https://weedmaps.com/dispensaries/dank-cannabis-ogden
Beyond the Leaf ,1 review,5.0,Dispensary | In-store purchases only | Medical & Recreational,(403) 983-0655,,"239A 3 Avenue, Strathmore, AB T1P 1N7",https://weedmaps.com/dispensaries/beyond-the-leaf
Bongs & Such Plus - MacLeod Trail ,2 reviews,3.0,Dispensary | In-store purchases only | Recreational,(403) 243-5251,,"4823 Macleod Trail SW, Calgary, AB T2G 0A7",https://weedmaps.com/dispensaries/bongs-and-such-plus
UrbanCanna Erin Woods ,0,,Dispensary | In-store purchases only | Recreational,(403) 802-1533,,"424 Erin Woods Drive SE, Calgary, AB T2B 3C5",https://weedmaps.com/dispensaries/urbancanna-erin-woods
Lake City Cannabis - Lincoln Park ,0,,Dispensary | In-store purchases only | Recreational,(403) 764-4205,Adult-Use Retail: 782241,"6 - 22 Richard Way, Calgary, AB T3E 7M9",https://weedmaps.com/dispensaries/lake-city-cannabis-lincoln-park
Value Buds - Forest Lawn ,0,,Dispensary | In-store purchases only | Recreational,(403) 764-1420,Adult-Use Retail: 783258-1,"5147 20 Ave SE #11, Calgary, AB T2B 0B1",https://weedmaps.com/dispensaries/value-buds-forest-lawn
Fire & Flower Cannabis Co. Calgary Applewood ,0,,Dispensary | In-store purchases only | Recreational,(587) 393-6705,,"1264 68 Street SE ,, Calgary, AB T2A 7X7",https://weedmaps.com/dispensaries/fire-flower-cannabis-co-calgary-applewood-circle-k
Canna Cabana - East Hills ,0,,Dispensary | In-store purchases only | Recreational,(587) 619-1305,,"250 East Hills Sq SE, Unit 6110, Calgary, AB T2A 7A7",https://weedmaps.com/dispensaries/canna-cabana-east-hills
Co-op Cannabis Richmond Road ,0,,Dispensary | In-store purchases only | Recreational,(403) 299-4026,,"4938A Richmond Road SW, Calgary, AB T3E 6K4",https://weedmaps.com/dispensaries/co-op-cannabis-richmond-road
Prairie Records - Forest Lawn ,6 reviews,4.3,Dispensary | In-store purchases only | Recreational,(403) 764-5795,Adult-Use Retail: 778516-1,"4420 17 Avenue SE, Calgary, AB T2A 0T6",https://weedmaps.com/dispensaries/prairie-records-forest-lawn
Value Buds - Signal Hill ,0,,Dispensary | In-store purchases only | Recreational,(403) 217-3581,Adult-Use Retail: 778146-1,"5695 Signal Hill Centre SW, AB, Calgary T3H 3P8",https://weedmaps.com/dispensaries/value-buds-signal-hill
Canna Cabana - Roxboro ,0,,Dispensary | In-store purchases only | Recreational,(587) 392-4660,,"#21, 2500 - 4 Street SW, Calgary, AB T2S 1X6",https://weedmaps.com/dispensaries/canna-cabana-roxboro
Co-op Cannabis Forest Lawn ,0,,Dispensary | In-store purchases only | Recreational,(403) 299-4024,,"5-3330 17 Avenue SE, Calgary, AB T2A 0P9",https://weedmaps.com/dispensaries/co-op-cannabis-forest-lawn
UrbanCanna Killarney ,0,,Dispensary | In-store purchases only | Recreational,(403) 802-1533,,"3011 26 Avenue SW, Calgary, AB T3E 0M7",https://weedmaps.com/dispensaries/urbancanna-killarney
Upstairs Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(403) 396-3573,Adult-Use Retail: 780970-1,"902 11 Avenue SE, Calgary, AB T2G 2Z4",https://weedmaps.com/dispensaries/upstairs-cannabis
Merry Jane's Cannabis ,2 reviews,1.0,Dispensary | In-store purchases only | Recreational,(403) 803-5151,,"1318, 1 Street SW, Calgary, AB, Calgary, Alberta T2R 0V7",https://weedmaps.com/dispensaries/merry-jane-s-cannabis
Merry Jane's Cannabis ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(403) 457-5263,Adult-Use Retail: 778624-1,"1318 - 1 Street SW, Calgary, AB T2R 0V7",https://weedmaps.com/dispensaries/merry-janes-cannabis
Value Buds - 17th Avenue ,0,,Dispensary | In-store purchases only | Recreational,(587) 352-8733,,"1206 17 Avenue SW, Calgary, AB T2T 0B8",https://weedmaps.com/dispensaries/value-buds-17th-avenue
Celestial Buds ,7 reviews,4.4,Dispensary | In-store purchases only | Recreational,(587) 496-8711,,"Unit 166 - 6800 Memorial Drive NE, Calgary, AB T2A 6V3",https://weedmaps.com/dispensaries/celestialbuds
Bud Bar Cannabis - Beltline ,0,,Dispensary | In-store purchases only | Recreational,(825) 540-4539,Adult-Use Retail: 782691-1,"206 11 AVE SE, Unit 101, Calgary, AB T2G 0X8",https://weedmaps.com/dispensaries/bud-bar-cannabis
Beltline Cannabis Calgary ,15 reviews,4.3,Dispensary | In-store purchases only | Medical & Recreational,(403) 455-1313,,"806 12th Avenue SW, Calgary, AB T2R 0J3",https://weedmaps.com/dispensaries/beltline-cannabis-calgary-nov-1
Canna Cabana - East Village ,0,,Dispensary | In-store purchases only | Recreational,(403) 454-9007,,"Unit #101 624 8 Avenue SE, Calgary, AB T2G 0M1",https://weedmaps.com/dispensaries/canna-cabana-east-village
FOUR20 Premium Market - Beltline ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(403) 233-8043,Adult-Use Retail: 783211-1,"640 10 Avenue SW, Calgary, AB T2R 1M3",https://weedmaps.com/dispensaries/four20-premium-market-beltline
Superblend ,0,,Dispensary | In-store purchases only | Recreational,(403) 407-0788,Adult-Use Retail: BL234776,"817 1 St SW, Calgary, AB T2P 1N3",https://weedmaps.com/dispensaries/superblend
Prairie Records - Palace Theatre ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(587) 391-3634,Adult-Use Retail: 778802-1,"219A 8 Ave SW, Calgary, AB T2P 7N2",https://weedmaps.com/dispensaries/prairie-records-4
Canna Cabana - Beltline ,0,,Dispensary | In-store purchases only | Recreational,(403) 455-1930,,"1230-11th Ave, Beltline, SW, Calgary, AB T3C 0M4",https://weedmaps.com/dispensaries/kushbar-cannabis-co-morinville
Value Buds - Sunridge ,0,,Dispensary | In-store purchases only | Recreational,(403) 457-1420,Adult-Use Retail: 783141-1,"2111 36 Street NE, Calgary, AB T1Y 5S3",https://weedmaps.com/dispensaries/value-buds-sunridge
Original Goods Cannabis - Downtown ,0,,Dispensary | In-store purchases only | Recreational,(833) 964-1299,,"101-1000 9 Avenue SW, Calgary, AB T2P 2Y6",https://weedmaps.com/dispensaries/original-goods-cannabis-downtown
Queen of Bud ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(403) 460-5555,,"1717, 10th Ave SW, Calgary, Alberta T3C0K1",https://weedmaps.com/dispensaries/queen-of-bud-2
Value Buds - 4th Ave ,0,,Dispensary | In-store purchases only | Recreational,(403) 454-4735,Adult-Use Retail: 783271-1,"526 4 Ave SW, Calgary, AB T2P 0J6",https://weedmaps.com/dispensaries/value-buds-4th-ave
FivePoint Cannabis Bridgeland ,5 reviews,5.0,Dispensary | In-store purchases only | Recreational,(403) 690-3636,Adult-Use Retail: 778172-1,"945 General Avenue NE, Calgary, AB T2E 9E1",https://weedmaps.com/dispensaries/fivepoint-cannabis-bridgeland
Eastwood Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Medical & Recreational,(403) 257-0605,Adult-Use Retail: 778758-1,"6222 36th St SE, Calgary, AB T2C 3J4",https://weedmaps.com/dispensaries/eastwood-cannabis
Bridgeland Cannabis Store ,0,,Dispensary | In-store purchases only | Medical & Recreational,(403) 263-5242,,"917 1 Ave NE, Calgary, AB T2E 2L3",https://weedmaps.com/dispensaries/bridgeland-cannabis-store
Dank Cannabis Parkdale ,0,,Dispensary | In-store purchases only | Recreational,(587) 943-4716,Adult-Use Retail: 783777-1,"3412 3 Ave NW, Calgary, AB T2N 0M2",https://weedmaps.com/dispensaries/dank-cannabis-parkdale
Cannabis Leaf ,0,,Dispensary | In-store purchases only | Recreational,(403) 457-2053,Adult-Use Retail: 783163-1,"1-4623 Bow Trail SW, Calgary, AB T3C 2G6",https://weedmaps.com/dispensaries/cannabis-leaf-calgary
Value Buds - Strathcona Square ,0,,Dispensary | In-store purchases only | Recreational,(587) 352-0757,Adult-Use Retail: 779726-1,"555 Strathcona Blvd SW Unit 156, Calgary, AB T3H 2Z9",https://weedmaps.com/dispensaries/value-buds-strathcona-square
Mt. Kushmore Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(403) 717-1233,,"329 11 Avenue NE, Calgary, AB T2E 0Z1",https://weedmaps.com/dispensaries/mt-kushmore-cannabis
Mountain View Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(403) 457-7490,Adult-Use Retail: 780737,"6 - 5555 Strathcona Hill SW, Calgary, AB T3H 1S2",https://weedmaps.com/dispensaries/mountain-view-cannabis-1
NewLeaf Cannabis - Rundlehorn ,0,,Dispensary | In-store purchases only | Recreational,(587) 392-4675,Adult-Use Retail: 778345-1,"#110, 3725 Rundlehorn Drive NE, Calgary, AB T1Y 2K1",https://weedmaps.com/dispensaries/newleaf-cannabis-rundlehorn
Urban Canna Crescent Heights ,4 reviews,4.0,Dispensary | In-store purchases only | Recreational,(403) 802-1533,,"#103, 1318 Center St NE, Calgary, Alberta T2E 2R7",https://weedmaps.com/dispensaries/urban-canna
LOFT CANNABIS MARKET ,1 review,4.0,Dispensary | In-store purchases only | Recreational,(403) 769-0012,,"#328, 2066 18th Ave NE, Calgary, AB T2E 8N5",https://weedmaps.com/dispensaries/loft-cannabis-market
Omkara Cannabis - Centre St ,0,,Dispensary | In-store purchases only | Recreational,(587) 226-1680,Adult-Use Retail: 782765-1,"1711 Centre Street NW, Calgary, AB T2E2S3",https://weedmaps.com/dispensaries/omkara-cannabis-centre-st
Vincanna Cannabis ,4 reviews,4.0,Dispensary | In-store purchases only | Recreational,(587) 352-9333,,"B108-3709 26 Avenue NE, Calgary, AB T1Y 4S3",https://weedmaps.com/dispensaries/vincanna-cannabis
Bud Bar Cannabis - 10 ST NW ,4 reviews,5.0,Dispensary | In-store purchases only | Recreational,(587) 391-1906,Adult-Use Retail: 783034-1,"1717 10 Street NW, Calgary, AB T2M 4S2",https://weedmaps.com/dispensaries/bud-bar-1
NewLeaf Cannabis - North Hill ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(587) 392-4720,Adult-Use Retail: 778331-1,"1535 - 19 Street NW, Calgary, AB T2N 2K2",https://weedmaps.com/dispensaries/newleaf-cannabis-north-hill
Leaf Life Sunridge ,0,,Dispensary | In-store purchases only | Recreational,(587) 353-3616,Adult-Use Retail: 783103-1,"12-3181 32 Street NE, Calgary, AB T1Y 6Z7",https://weedmaps.com/dispensaries/leaf-life-cannabis-32-street
Bud Bar Cannabis - 14 ST NW ,8 reviews,5.0,Dispensary | In-store purchases only | Recreational,(587) 391-1587,Adult-Use Retail: 783035-1,"2008 14 Street NW, Calgary, AB T2M 3N3",https://weedmaps.com/dispensaries/bud-bar
Global Leaf Cannabis ,16 reviews,4.2,Dispensary | In-store purchases only | Recreational,(825) 910-9333,,"5401 Temple Drive NE, Calgary, AB T1Y 3R7",https://weedmaps.com/dispensaries/global-leaf-cannabis
Tumblweedz Cannabis ,0,,Dispensary | In-store purchases only | Medical & Recreational,(587) 391-8299,Adult-Use Retail: 779064,"Suite 116 2323 32nd Ave NE, Calgary, AB T2E 6Z3",https://weedmaps.com/dispensaries/tumblweedz-cannabis-calgary
Canna Cabana - Bowness ,0,,Dispensary | In-store purchases only | Recreational,(403) 454-9004,,"4600 Bowness Rd NW, Calgary, AB T3B 0B3",https://weedmaps.com/dispensaries/canna-cabana-bowness
Canadian Cannabis Connoisseur Club INC ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(403) 272-3333,Adult-Use Retail: 780590-1,"3904 1 Street NE, Unit 8, Calgary, AB T2E 3E3",https://weedmaps.com/dispensaries/canadian-cannabis-connoisseur-club-inc
Canna Cabana - Falconridge ,0,,Dispensary | In-store purchases only | Recreational,(587) 392-4670,,"55 Castleridge Boulevard NE, Calgary, Alberta T3J3J8",https://weedmaps.com/dispensaries/canna-cabana-falconridge
Co-op Cannabis Brentwood ,0,,Dispensary | In-store purchases only | Recreational,(403) 452-2560,,"B-4122 Brentwood Road NW, Calgary, AB T2L 1K8",https://weedmaps.com/dispensaries/co-op-cannabis-brentwood
Bow Cannabis ,12 reviews,4.1,Dispensary | In-store purchases only | Recreational,(403) 286-1190,Adult-Use Retail: 778021,"6305 Bowness Road NW, Calgary, AB T3B 0E4",https://weedmaps.com/dispensaries/bow-cannabis
Canna Cabana - Castleridge ,0,,Dispensary | In-store purchases only | Recreational,(587) 392-4690,,"12 Castleridge Drive NE, Calgary, AB T3J1V4",https://weedmaps.com/dispensaries/canna-cabana-castleridge
NewLeaf Cannabis - Castleridge ,5 reviews,4.8,Dispensary | In-store purchases only | Recreational,(587) 392-4690,Adult-Use Retail: 778339-1,"8-12 Castleridge Drive NE, Calgary, AB T3J 1V4",https://weedmaps.com/dispensaries/newleaf-cannabis-8
Value Buds - Deerfoot City ,0,,Dispensary | In-store purchases only | Recreational,(403) 457-7175,Adult-Use Retail: 778099-1,"901-64 Ave NE, Unit B, Calgary, AB T2E 7P4",https://weedmaps.com/dispensaries/value-buds-at-deerfoot-city
Co-op Cannabis Dalhousie ,0,,Dispensary | In-store purchases only | Recreational,(403) 299-4028,,"5505 Shaganappi Trail NW, Calgary, AB T3A 1Z6",https://weedmaps.com/dispensaries/co-op-cannabis-dalhousie
Canna Cabana - Varsity ,0,,Dispensary | In-store purchases only | Recreational,(587) 392-4650,,"#130, 5403 Crowchild Trail NW, Calgary, AB T3B 4Z1",https://weedmaps.com/dispensaries/canna-cabana-varsity
13th Floor Cannabis - Calgary ,0,,Dispensary | In-store purchases only | Medical & Recreational | Supports the Black community,(403) 960-1313,Adult-Use Retail: 781539-1,"#208, 8060 Silver Springs Blvd NW, Calgary, AB T3B 5H6",https://weedmaps.com/dispensaries/13th-floor-cannabis
Canna Cabana - District ,0,,Dispensary | In-store purchases only | Recreational,(403) 214-9886,,"11130 – 11th st N.E, Calgary,, Alberta T3K 2R5",https://weedmaps.com/dispensaries/canna-cabana-district
Co-op Cannabis Crowfoot ,0,,Dispensary | In-store purchases only | Recreational,(403) 453-9127,,"41 Crowfoot Way NW, Calgary, AB T3G 2L4",https://weedmaps.com/dispensaries/co-op-cannabis-crowfoot
Bud Bar Cannabis- Crowfoot ,0,,Dispensary | In-store purchases only | Recreational,(825) 540-4645,Adult-Use Retail: 783183-1,"838 Crowfoot Crescent NW, Calgary, AB T3G 4S3",https://weedmaps.com/dispensaries/bud-bar-cannabis-crowfoot
Cloud-420 Inc ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(587) 620-9761,,"124-11125 38 Street NE, Calgary, AB T3N 1A6",https://weedmaps.com/dispensaries/cloud-420-inc
Value Buds - Country Hills ,0,,Dispensary | In-store purchases only | Recreational,(587) 352-1977,,"252-388 Country Hills Boulevard NE, Calgary, AB T3K 5J6",https://weedmaps.com/dispensaries/value-buds-country-hills
Omkara Cannabis ,0,,Dispensary | In-store purchases only | Recreational,(587) 226-1680,Adult-Use Retail: BL230390,"500 Royal Oak Drive NW, Calgary, AB T3G0E8",https://weedmaps.com/dispensaries/omkara-cannabis
