Name,Number Reviews,Avg Rating,Descriptors,Phone Number,Licenses,Address,Url
Genesis Farms - Sioux Falls ,0,,Dispensary | In-store purchases only | Medical,,Medical Retail: 22ESTC1892,"3601 S Minnesota Ave, Sioux Falls, South Dakota 57105",https://weedmaps.com/dispensaries/genesis-farms-sioux-falls
"East River Farms, LLC ",0,,Dispensary | In-store purchases only | Medical | Supports the Black community,(605) 306-6745,Medical Retail: 22ESTC9258,"3613 W Avera Dr Suite 3, Sioux Falls, South Dakota 57108",https://weedmaps.com/dispensaries/east-river-farms-llc
Central Plains Cannabis - Newcastle / Clarington ,0,,Dispensary | Order online | Recreational,(905) 987-1767,Adult-Use Retail: CRSA1176503,"34 Beaver Street North, Newcastle / Clarington, ON L1B 1H6",https://weedmaps.com/dispensaries/central-plains-cannabis
The 420 Store - Lindsay ,0,,Dispensary | In-store purchases only | Recreational,(705) 289-9333,,"370 Kent St. W, Lindsay, ON K9V 4T7",https://weedmaps.com/dispensaries/the-420-store-lindsay
Lindsay Cannabis Store ,0,,Dispensary | In-store purchases only | Recreational,(705) 328-2420,Adult-Use Retail: CRSA1172455,"17 Kent Street West, Lindsay, ON K9V2X9",https://weedmaps.com/dispensaries/lindsay-cannabis-store
"The Tea Tree, LLC ",0,,Dispensary | In-store purchases only | Medical,(605) 213-0194,Medical Retail: 22ESTC8370,"115 Lipton Street, Tea, South Dakota 57064",https://weedmaps.com/dispensaries/the-tea-tree-llc
EnRoute Cannabis ,1 review,5.0,Dispensary | Order online | Recreational,(705) 935-0053,Adult-Use Retail: CRSA1205581,"9154 Hwy 17, Warren, ON P0H 2N0",https://weedmaps.com/dispensaries/enroute-cannabis
Fiddler's Green - Mountain View ,873 reviews,4.5,Dispensary | Order online | Medical,(870) 269-8600,Medical Retail: 00040,"16150 AR-9, Mountain View, Arkansas 72560",https://weedmaps.com/dispensaries/fiddler-s-green
Good Day Farm - Corinth ,38 reviews,4.9,Dispensary | In-store purchases only | Medical,(601) 906-2955,Medical Retail: DSPY003902,"2609 HIGHWAY 72 W, Corinth, Mississippi 38834",https://weedmaps.com/dispensaries/good-day-farm-corinth
Corinth Cannabis ,37 reviews,5.0,Dispensary | Order online | Medical,(662) 999-9333,Medical Retail: DSPY012002,"1507 Hwy 72 E, Corinth, Mississippi 38834",https://weedmaps.com/dispensaries/corinth-cannabis
True North Cannabis Co. - Huntsville ,0,,Dispensary | Order online | Recreational,(705) 784-2054,Adult-Use Retail: CRSA1193245,"30 Main St E, Huntsville, ON P1H 2C8",https://weedmaps.com/dispensaries/true-north-cannabis-co-huntsville
Puffin's Cannabis ,2 reviews,5.0,Dispensary | Order online | Recreational,(705) 909-0807,Adult-Use Retail: CRSA1178805,"96 Main Street East, Unit E, Huntsville, ON P1H 1H4",https://weedmaps.com/dispensaries/puffin-s-cannabis
Kasa Kana - Huntsville ,3 reviews,5.0,Dispensary | In-store purchases only | Recreational,(705) 789-9090,Adult-Use Retail: CRSA1188195,"6 King William Street, Huntsville, ON P1H 1G5",https://weedmaps.com/dispensaries/kasa-kana-huntsville
Spark Cannabis - Coboconk ,0,,Dispensary | In-store purchases only | Recreational,(705) 821-4200,Adult-Use Retail: CRSA1286278,"6666 ON-35, Coboconk, ON K0M 1K0",https://weedmaps.com/dispensaries/alpine-smoke-coboconk
Greenlight - West Memphis ,48 reviews,4.1,Dispensary | Order online | Medical,(870) 497-2175,Medical Retail: 00035,"3600 N Service Rd, West Memphis, Arkansas 72301",https://weedmaps.com/dispensaries/west-memphis-dispensary
Kelly's Cannabis ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(705) 787-0233,Adult-Use Retail: 1185337,"36 King William Street, Huntsville, ON P1H1G5",https://weedmaps.com/dispensaries/kellys-cannabis-huntsville
Delta Cannabis Co. ,246 reviews,4.7,Dispensary | In-store purchases only | Medical,(870) 551-3642,Medical Retail: 00206,"1151 E Service Rd, West Memphis, Arkansas 72301",https://weedmaps.com/dispensaries/delta-cannabis-co-1
Blue Sage Carthage ,85 reviews,4.7,Dispensary | Order online | Medical & Recreational | Supports the Black community,(417) 237-9018,Medical Retail: DIS000097 | Adult-Use Retail: DIS000097,"429 Peachtree Lane, Carthage, Missouri 64836",https://weedmaps.com/dispensaries/blue-sage-cannabis-company-2
Green Apple Cannabis - Burks Falls ,0,,Dispensary | In-store purchases only | Recreational,(705) 382-5100,Adult-Use Retail: CRSA1201553,"51 Commerical Drive, Burks Falls, ON P0A 1C0",https://weedmaps.com/dispensaries/green-apple-cannabis-burks-falls
BaM Body and Mind Dispensary - West Memphis ,140 reviews,4.4,Dispensary | Order online | Medical | Supports the Black community,(870) 514-3711,Medical Retail: 00290,"203 N. OK St., West Memphis, Arkansas 72301",https://weedmaps.com/dispensaries/comprehensive-care-group-1
Unity Rd - South Dakota ,0,,Dispensary | Order online | Medical,(605) 888-6489,Medical Retail: 22ESTC9257,"404 W. Opal Lane, Hartford, South Dakota 57033",https://weedmaps.com/dispensaries/unity-rd
"The Apothecarium Dispensary - Cumberland, MD ","3,712 reviews",4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(888) 446-3420,Medical Retail: DA-23-00097 | Adult-Use Retail: DA-23-00097,"100 Beall Street, Cumberland, Maryland 21502",https://weedmaps.com/dispensaries/allegany-medical-marijuana-dispensary
Sunnyside Medical Cannabis Dispensary - Altoona ,0,,Dispensary | In-store purchases only | Medical | Supports the Black community,(814) 298-6555,Medical Retail: CR02-D20-2202 | 534 W Plank Rd,"534 W Plank Rd, Altoona, Pennsylvania 16602",https://weedmaps.com/dispensaries/sunnyside-medical-cannabis-dispensary-altoona
RISE Dispensaries Duncansville ,4 reviews,5.0,Dispensary | In-store purchases only | Medical | Supports the Black community,(814) 815-8077,Medical Retail: D18-3019 | 370 Pound Lane,"370 Pound Lane, Duncansville, Pennsylvania 16635",https://weedmaps.com/dispensaries/rise-dispensaries-duncansville
Grow West Cannabis Company ,351 reviews,4.0,Dispensary | Order online | Medical & Recreational,(833) 942-9900,Medical Retail: DA-23-00034 | Adult-Use Retail: DA-23-00034,"1096 W Industrial Blvd, Cumberland, Maryland 21502",https://weedmaps.com/dispensaries/grow-west-cannabis-company
Curaleaf - Altoona ,354 reviews,4.8,Dispensary | In-store purchases only | Medical,(814) 626-9520,Medical Retail: D-3016-17 | 514 E PLEASANT VALLEY BLVD,"514 E. Pleasant Valley, Altoona, Pennsylvania 16602",https://weedmaps.com/dispensaries/herbology-altoona
Pop's Cannabis - Sturgeon Falls ,0,,Dispensary | In-store purchases only | Recreational,(705) 707-1001,Adult-Use Retail: CRSA1200663,"12006 17 HWY E Suite 2, Sturgeon Falls, ON P2B 3K8",https://weedmaps.com/dispensaries/pops-cannabis-sturgeon-falls
Docks ,0,,Dispensary | In-store purchases only | Recreational,(705) 400-6754,Adult-Use Retail: CRSA1188610,"7 King St E, Bobcaygeon, ON K0M 1A0",https://weedmaps.com/dispensaries/trease
SOAR - Olive Branch ,3 reviews,5.0,Dispensary | In-store purchases only | Medical,(844) 420-7627,Medical Retail: DSPY008217,"6518 Goodman Road, Ste 106, Olive Branch,, Mississippi 38654",https://weedmaps.com/dispensaries/soar-olive-branch
Missouri Made Marijuana ,99 reviews,4.3,Dispensary | In-store purchases only | Medical | Supports the Black community,(417) 317-5630,Medical Retail: DIS000109,"1502 S. Rangeline Rd., Joplin, Missouri 64804",https://weedmaps.com/dispensaries/missouri-made-marijuana
Greenlight - Joplin ,76 reviews,4.6,Dispensary | Order online | Medical & Recreational,(417) 512-8606,Medical Retail: DIS000108 | Adult-Use Retail: DIS000108,"1729 E 7th St., Joplin, Missouri 64801",https://weedmaps.com/dispensaries/greenlight-joplin
GRAMS Smokey Dreams ,0,,Dispensary | In-store purchases only | Recreational,(807) 293-0010,Adult-Use Retail: CRSA1215600,"2 Front Street, Nipigon, ON P0T 2J0",https://weedmaps.com/dispensaries/grams-smokey-dreams
Tru Source ,9 reviews,5.0,Dispensary | Order online | Medical,(662) 469-5720,Medical Retail: DSPY011017,"4714 North Central Way, Unit 104, Olive Branch, Mississippi 38654",https://weedmaps.com/dispensaries/tru-source
Wyld Dispensary ,6 reviews,5.0,Dispensary | In-store purchases only | Medical,(662) 420-7384,Medical Retail: DSPY015817,"4860 Bethel Rd STE C, Olive branch, Mississippi 38654",https://weedmaps.com/dispensaries/wyld-dispensary
CANNABIS XPRESS ,1 review,5.0,Dispensary | Order online | Recreational | Supports the Black community,(289) 634-3414,Adult-Use Retail: CRSA1206830,"5 Quinlan Drive Unit B, Port Hope, ON L1A4H4",https://weedmaps.com/dispensaries/cannabis-xpress-port-hope
Good Day Farm - Joplin ,38 reviews,4.1,Dispensary | Order online | Medical & Recreational,(417) 580-0140,Medical Retail: DIS000084 | Adult-Use Retail: DIS000084,"2401 E 32nd St Ste 8, Joplin, Missouri 64804",https://weedmaps.com/dispensaries/good-day-farm-joplin
Flowertown Cannabis - Bridgenorth ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(705) 400-7965,,"#4-874 Ward Street, Bridgenorth, ON K0L 1H0",https://weedmaps.com/dispensaries/flowertown-cannabis
Sessions Cannabis Heritage on Lansdowne - Peterborough ,21 reviews,5.0,Dispensary | Order online | Recreational,(705) 749-9767,Adult-Use Retail: CRSA1172417,"550 Lansdowne Street West, Unit #15, Peterborough, ON K9J 8J8",https://weedmaps.com/dispensaries/sessions-cannabis-heritage-on-lansdowne-peterborough
Miss Jones Cannabis - Chemong Outpost ,2 reviews,5.0,Dispensary | Order online | Recreational,(705) 400-6750,Adult-Use Retail: CRSA1189784,"1154 Chemong Rd. Unit N6A, Peterborough, ON K9H 7S2",https://weedmaps.com/dispensaries/miss-jones-cannabis-chemong-outpost
Sparq Retail - Charlotte St ,1 review,5.0,Dispensary | In-store purchases only | Recreational,(705) 986-1833,Adult-Use Retail: CRSA1178195,"340 Charlotte Street, Peterborough, ON K9J2V9",https://weedmaps.com/dispensaries/sparq-retail-1
CIRCA 1818 - Cobourg ,2 reviews,5.0,Dispensary | In-store purchases only | Recreational,(289) 252-1803,,"8 Strathy Road, Cobourg, ON K9A 5J7",https://weedmaps.com/dispensaries/circa-1818-cobourg
Bongos Lifestyles ,0,,Dispensary | Order online | Recreational,(705) 741-6151,Adult-Use Retail: CRSA1233837,"374 George St. North, Peterborough, ON K9H 3R3",https://weedmaps.com/dispensaries/bongos-lifestyles
Med- RE-D Nesbit ,0,,Dispensary | In-store purchases only | Medical,+16153516205,Medical Retail: DSPY005817,"120 Christopher Ln, Nesbit, Mississippi 38651",https://weedmaps.com/dispensaries/med-re-d-nesbit
Mary J's Cannabis - Cobourg ,0,,Dispensary | In-store purchases only | Recreational,(905) 373-6279,Adult-Use Retail: CRSA1191871,"38 King St W, Cobourg, ON K9A 2L9",https://weedmaps.com/dispensaries/mary-j-s-cannabis-cobourg
City Dispensary ,5 reviews,5.0,Dispensary | Order online | Medical,(662) 502-2430,Medical Retail: DSPY019070,"830D City Ave S, Ripley, Mississippi 38663",https://weedmaps.com/dispensaries/city-dispensary
JARS Cannabis - Owosso ,937 reviews,4.8,Dispensary | Order online | Medical & Recreational,(989) 494-5155,Medical Retail: PC-000780 | Adult-Use Retail: AU-R-000683,"200 E Main St., Owosso, Michigan 48667",https://weedmaps.com/dispensaries/jars-owosso
Winewood Organics ,0,,Dispensary | Order online | Recreational | Supports the Black community,(734) 929-2297,Microbusiness: AU-MB-000105,"2394 Winewood Ave, Ann Arbor, Michigan 48103",https://weedmaps.com/dispensaries/winewood-organics
Verilife - Wapakoneta ,0,,Dispensary | In-store purchases only | Medical,(419) 216-9901,Medical Retail: MMD.0700059,"502 N. Dixie Hwy, Wapakoneta, Ohio 45895",https://weedmaps.com/dispensaries/verilife-wapakoneta
The River Provisioning Recreational Adult Use ,34 reviews,3.5,Dispensary | Order online | Recreational | Supports the Black community,+19893232222,Adult-Use Retail: AU-R-000177,"101 N Front St, Chesaning, Michigan 48616",https://weedmaps.com/dispensaries/the-river-provisioning-recreational-adult-use
Backroad Wellness - Lima ,0,,Dispensary | In-store purchases only | Medical,(567) 289-6031,Medical Retail: MMD.0700111,"1503 Harding Highway, Lima, Ohio 45804",https://weedmaps.com/dispensaries/backroad-wellness-1
Information Entropy Downtown ,74 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(734) 369-3372,Adult-Use Retail: AU-R-000569,"202 Miller avenue, Ann Arbor, Michigan 48103",https://weedmaps.com/dispensaries/information-entropy-downtown
butter - Ann Arbor ,13 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(734) 385-7880,Adult-Use Retail: AU-R-001063,"509 State CIR, Ann Arbor, Michigan 48108",https://weedmaps.com/dispensaries/butter-ann-arbor
House of Evolution ,22 reviews,4.4,Dispensary | Order online | Recreational | Supports the Black community,(734) 822-2301,Adult-Use Retail: AU-R-000792,"811 N. Main St., Ann Arbor, Michigan 48104",https://weedmaps.com/dispensaries/house-of-evolution
Dispo - Whitmore Lake ,100 reviews,5.0,Dispensary | Order online | Recreational,(734) 714-8899,Adult-Use Retail: AU-R-000753,"50 E. North Territorial Rd, Whitmore Lake, Michigan 49307",https://weedmaps.com/dispensaries/the-wellflower-2
Emerald Fire Provisioning Center ,659 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 442-4101,Adult-Use Retail: AU-R-000654,"4980 N Dickenson Rd, Coleman, Michigan 48618",https://weedmaps.com/dispensaries/emerald-fire-provisioning-center
Quest Cannabis ,"2,542 reviews",5.0,Dispensary | Order online | Recreational,(734) 800-3560,Adult-Use Retail: AU-R-000585,"8475 Main St Suite B, Whitmore Lake, Michigan 48189",https://weedmaps.com/dispensaries/quest-cannabis-1
Information Entropy ,855 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(734) 929-4207,Adult-Use Retail: AU-R-000206,"1115 Broadway, Ann Arbor, Michigan 48105",https://weedmaps.com/dispensaries/information-entropy
Planted Provisioning ,267 reviews,4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(734) 550-9500,Medical Retail: PC-000673 | Adult-Use Retail: AU-R-000550,"9545 Main St, Whitmore Lake, Michigan 48189",https://weedmaps.com/dispensaries/planted-provisioning
Exclusive Ann Arbor Recreational & Medical ,309 reviews,4.8,Dispensary | Order online | Medical & Recreational,(734) 494-0772,Adult-Use Retail: AU-R-000100 | Medical Retail: PC-000064,"3820 Varsity Dr, Ann Arbor, Michigan 48108",https://weedmaps.com/dispensaries/exclusive-ann-arbor-recreational
ArborSide ,293 reviews,4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(734) 213-1420,Adult-Use Retail: AU-R-000787 | Medical Retail: PC-000821,"1818 Packard Street, Ann Arbor, Michigan 48104",https://weedmaps.com/dispensaries/arborside-compassion
Dispo Ann Arbor ,132 reviews,4.9,Dispensary | Order online | Recreational,(734) 463-4776,Adult-Use Retail: AU-R-000840,"2381 E Ellsworth Rd., Ann Arbor, Michigan 48108",https://weedmaps.com/dispensaries/dispo-ann-arbor
Cloud Cannabis - Ann Arbor - REC 21+ ,741 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(734) 619-1204,Adult-Use Retail: AU-R-000317,"1760 Plymouth Rd, Ann Arbor, Michigan 48105",https://weedmaps.com/dispensaries/cloud-cannabis-2
Kush 21 - Jacksonville ,4 reviews,3.8,Dispensary | Order online | Recreational,(217) 408-1246,Adult-Use Retail: 284.000213-AUDO,"1112 Veterans Dr, Jacksonville, Illinois 62650-4010",https://weedmaps.com/dispensaries/kush-21-jacksonville
JARS Cannabis - Ann Arbor ,256 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(734) 489-6680,Medical Retail: PC-000672 | Adult-Use Retail: AU-R-000536,"3005 Packard St, Ann Arbor, Michigan 48197",https://weedmaps.com/dispensaries/jars-ann-arbor-packard
Apothecare Ann Arbor ,325 reviews,4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(734) 800-2004,Medical Retail: PC-000549 | Adult-Use Retail: AU-R-000351,"2793 Plymouth Road, Ann Arbor, Michigan 48105",https://weedmaps.com/dispensaries/apothecare-ann-arbor
Pure Roots - Ann Arbor ,294 reviews,4.7,Dispensary | Order online | Medical & Recreational,(866) 939-6174,Adult-Use Retail: AU-R-000229 | Adult-Use Nonstorefront: AU-R-000229,"3430 Washtenaw Ave, Ann Arbor, Michigan 48104",https://weedmaps.com/dispensaries/pure-roots
Amsterdam PCC LLC ,3 reviews,5.0,Dispensary | Order online | Recreational | Supports the Black community,(989) 368-1088,Adult-Use Retail: AU-R-001029,"231 S, First Street, Harrison, Michigan 48625",https://weedmaps.com/dispensaries/amsterdam-pcc-llc
Exotics Cannabis - Ypsilanti ,258 reviews,4.9,Dispensary | Order online | Recreational,(734) 221-5192,Adult-Use Retail: AU-R-000665,"1820 Washtenaw Ave, Ypsilanti,, Michigan 48197",https://weedmaps.com/dispensaries/the-wellflower-ypsilanti
Dunegrass Co - Beulah ,8 reviews,3.6,Dispensary | Order online | Recreational,(231) 383-4084,Adult-Use Retail: AU-R-000572,"7803 Crystal Drive Suite B, Beulah, Michigan 49617",https://weedmaps.com/dispensaries/dunegrass-co-beulah
Wyld Skye ,0,,Dispensary | In-store purchases only | Medical,(567) 288-2286,Medical Retail: MMD.0700133,"3534 Dorr St., Toledo, Ohio 43607",https://weedmaps.com/dispensaries/wyld-skye
Nuggets Canna Co ,0,,Dispensary | Order online | Recreational,(734) 905-7089,Adult-Use Retail: AU-R-000973,"705.5 W Cross St., Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/nuggets-canna-co
Zen Leaf Bowling Green ,0,,Dispensary | In-store purchases only | Medical,(419) 500-9455,Medical Retail: MMD.0700058,"1155 N Main St, Bowling Green, Ohio 43402",https://weedmaps.com/dispensaries/zen-leaf-bowling-green
Herbology Cannabis Co. - Ypsilanti - Recreational ,176 reviews,4.9,Dispensary | Order online | Recreational,(734) 961-9420,Adult-Use Retail: AU-R-000993,"915 W. Michigan Ave, Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/herbology-cannabis-co
RISE Dispensaries Toledo ,0,,Dispensary | In-store purchases only | Medical,(419) 365-2558,Medical Retail: MMD.0700015,"3157 W Sylvania Ave, Toledo, Ohio 43613",https://weedmaps.com/dispensaries/rise-toledo
Sticky Ypsi ,"3,177 reviews",4.7,Dispensary | Order online | Medical & Recreational,(734) 879-1204,Medical Retail: PC-000754 | Adult-Use Retail: AU-R-000616,"1070 N. Huron River Drive, Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/sticky-ypsi
Planet Jane ,29 reviews,4.8,Dispensary | Order online | Recreational,(734) 961-7812,Microbusiness: AU-MB-A-000003,"815 N Huron River Dr, Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/planet-jane
Oz Cannabis Ypsilanti - Recreational ,705 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(734) 487-5402,Adult-Use Retail: AU-R-000217,"19 N Hamilton St, Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/oz-cannabis-ypsilanti-1
Herbal Solutions ,"1,197 reviews",4.7,Dispensary | Order online | Recreational | Supports the Black community,(734) 487-8421,Adult-Use Retail: AU-R-000643,"124 West Michigan Avenue, Ypsilanti, Michigan 48197",https://weedmaps.com/dispensaries/herbal-solutions-ypsi
HOUSE OF DANK YPSILANTI REC ,713 reviews,4.4,Dispensary | Order online | Recreational | Supports the Black community,(833) 746-7463,Adult-Use Retail: AU-R-000876,"80 Ecrose Rd, Ypsilanti, Michigan 48198",https://weedmaps.com/dispensaries/green-vitality-adult-use
Nectar - Bowling Green ,0,,Dispensary | In-store purchases only | Medical,(419) 819-4222,Medical Retail: MMD.0700132,"1011 S. Main Street, Bowling Green, Ohio 43402",https://weedmaps.com/dispensaries/nectar-4126
JARS Cannabis - Flint Mt. Morris ,337 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(810) 255-3300,Adult-Use Retail: AU-R-000488,"4326 W Pierson Rd, Mt Morris Township, Michigan 48504",https://weedmaps.com/dispensaries/jars-flint-mt-morris
Light'N Up Cannabis Co. ,448 reviews,4.8,Dispensary | Order online | Recreational,(810) 391-2180,Adult-Use Retail: AU-R-000334,"4184 Pier North blvd, Flint, Michigan 48504",https://weedmaps.com/dispensaries/light-n-up-provisioning
Planted Provisioning - Flint ,317 reviews,4.9,Dispensary | Order online | Medical & Recreational | Supports the Black community,(810) 265-7565,Adult-Use Retail: AU-R-000595 | Medical Retail: PC-000194,"1960 W Hemphill Rd, Flint, Michigan 48507",https://weedmaps.com/dispensaries/planted-provisioning-flint
Blue Sky Cannabis Co. - Now Open ,141 reviews,4.7,Dispensary | Order online | Recreational,(734) 252-6371,Adult-Use Retail: AU-R-000750,"510 Savage Rd, Belleville, Michigan 48111",https://weedmaps.com/dispensaries/hometown-provisions-llc
Courtside Gardens ,197 reviews,4.7,Dispensary | In-store purchases only | Recreational,(989) 702-2027,Adult-Use Retail: AU-R-000647,"1321 Court St, Saginaw, Michigan 48602",https://weedmaps.com/dispensaries/courtside-gardens
Primo Provisioning ,46 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(989) 401-0344,Adult-Use Retail: AU-R-000972,"1215 Court St, Saginaw, Michigan 48602",https://weedmaps.com/dispensaries/primo-provisioning
The Green Bean - GB Meds ,"1,115 reviews",4.8,Dispensary | Order online | Medical | Supports the Black community,(810) 232-4400,Medical Retail: PC-000547,"1625 W Atherton, Flint, Michigan 48507",https://weedmaps.com/dispensaries/gb-meds
Green Labs Provisions (Now REC) ,142 reviews,4.8,Dispensary | Order online | Medical & Recreational,(734) 800-0024,Medical Retail: PC-000730 | Adult-Use Retail: AU-R-000801,"10701 Madison St, Luna Pier, Michigan 48157",https://weedmaps.com/dispensaries/green-labs-provisions
NAR Monroe ,370 reviews,4.9,Dispensary | Order online | Recreational,(734) 244-4284,Adult-Use Retail: AU-R-000581,"14733 S Telegraph Rd, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/hempnotize-llc-dba-glass-jar-cannabis
JARS Cannabis - Saginaw ,142 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(989) 259-1437,Adult-Use Retail: AU-R-000916,"2301 N Michigan Ave, Saginaw, Michigan 48602",https://weedmaps.com/dispensaries/jars-saginaw
Dunegrass - TC West ,1 review,5.0,Dispensary | Order online | Recreational,(231) 421-3966,Adult-Use Retail: AU-R-001042,"1488 McGregor Way, Grawn, Michigan 49637",https://weedmaps.com/dispensaries/dunegrass-tc-west
Burton Cannabis Company ,411 reviews,4.8,Dispensary | Order online | Medical & Recreational | Supports the Black community,(810) 715-9528,Adult-Use Retail: AU-R-000331 | Medical Retail: PC-000497,"3365 Associates Dr., Burton, Michigan 48529",https://weedmaps.com/dispensaries/burton-cannabis-company
Cannabis King - Burton ,313 reviews,4.7,Dispensary | Order online | Medical & Recreational,(810) 715-9925,Medical Retail: PC-000598 | Adult-Use Retail: AU-R-000512,"3309 Associates Dr, Burton, Michigan 48529",https://weedmaps.com/dispensaries/cannabis-king
JARS Cannabis - Monroe ,527 reviews,4.7,Dispensary | Order online | Recreational,(734) 636-1420,Adult-Use Retail: AU-R-000742,"15519 S Telegraph Rd, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/jars-monroe
Weedys ,11 reviews,4.7,Dispensary | Order online | Recreational,(877) 793-3397,Adult-Use Retail: AU-R-000715,"1118 S Telegraph, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/weedys
Premier Cannabis Saginaw ,210 reviews,4.6,Dispensary | Order online | Recreational | Supports the Black community,(989) 900-0420,Adult-Use Retail: AU-R-000547,"910 E Genesse Ave, Saginaw, Michigan 48603",https://weedmaps.com/dispensaries/premier-provisioning-saginaw
Hwy Dispo (Med & Rec) ,406 reviews,4.7,Dispensary | Order online | Medical & Recreational,(810) 337-1420,Adult-Use Retail: AU-R-000263 | Medical Retail: PC-000461,"2512 E Bristol Rd Suite A, Burton, Michigan 48529",https://weedmaps.com/dispensaries/dort-hwy-disp
The Mint Cannabis - Monroe (Now Open!) ,512 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(734) 384-3248,Adult-Use Retail: AU-R-000635,"760 S Telegraph Rd, Monroe, Michigan 48304",https://weedmaps.com/dispensaries/mint-cannabis-2
Pure Cannabis Outlet ,"1,037 reviews",4.9,Dispensary | Order online | Recreational,(734) 992-7873,Adult-Use Retail: AU-R-000922,"15311 S. Dixie Hwy, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/pure-cannabis-outlet
LightSky Farms ,131 reviews,5.0,Dispensary | Order online | Medical & Recreational | Supports the Black community,(810) 777-7420,Adult-Use Retail: AU-R-000698 | Medical Retail: PC-000782,"3055 E Bristol Rd., Burton, Michigan 48529",https://weedmaps.com/dispensaries/lightsky-farms
DACUT - FLINT ,182 reviews,4.3,Dispensary | Order online | Medical & Recreational | Supports the Black community,(810) 337-1365,Adult-Use Retail: AU-R-000833 | Medical Retail: PC-000831,"2478 S. Dort Hwy, Flint, Michigan 48507",https://weedmaps.com/dispensaries/dacut
HOUSE OF DANK SAGINAW REC ,136 reviews,4.7,Dispensary | Order online | Recreational | Supports the Black community,(833) 746-7463,Adult-Use Retail: AU-R-000591,"3054 E Holland Rd, Saginaw, Michigan 48601",https://weedmaps.com/dispensaries/house-of-dank-saginaw-rec
Crave Cannabis ,380 reviews,4.8,Dispensary | Order online | Recreational,(734) 984-4700,Adult-Use Retail: AU-R-000656,"1100 S. Monroe St., Monroe, Michigan 48161",https://weedmaps.com/dispensaries/crave-cannabis
Quality Roots Monroe ,608 reviews,4.9,Dispensary | Order online | Recreational | Supports the Black community,(734) 244-0200,Adult-Use Retail: AU-R-000633,"1121 S Monroe Street, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/quality-roots-monroe
Planet 420 ,8 reviews,4.4,Dispensary | Order online | Recreational,(810) 285-8466,Adult-Use Retail: AU-R-001001,"1901 S Dort Hwy, Flint, Michigan 48458",https://weedmaps.com/dispensaries/highway-dispo-flint-rec
Michigan's Finest Cannabis Co. ,256 reviews,4.6,Dispensary | Order online | Recreational,(734) 895-8277,Adult-Use Retail: AU-R-000288,"39112 Van Born Rd, Wayne, Michigan 48184",https://weedmaps.com/dispensaries/michigan-s-finest-mmd-1
The Barn ,316 reviews,4.3,Dispensary | In-store purchases only | Recreational | Supports the Black community,(810) 742-1500,Adult-Use Retail: AU-R-000101,"3491 East Bristol Rd., Burton, Michigan 48529",https://weedmaps.com/dispensaries/the-barn
URB CANNABIS - MONROE ,"2,545 reviews",4.8,Dispensary | Order online | Recreational,(734) 600-0311,Adult-Use Retail: AU-R-000596,"14515 Laplaisance, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/urb-cannabis-1
Nature's Medicines - Wayne ,"2,048 reviews",4.8,Dispensary | Order online | Medical & Recreational,(734) 881-0008,Medical Retail: PC-000312 | Adult-Use Retail: AU-R-000294,"5405 Cogswell Road, Wayne, Michigan 48184",https://weedmaps.com/dispensaries/nirvana-wayne
Joyology of Monroe ,108 reviews,5.0,Dispensary | Order online | Recreational,(734) 344-4463,Adult-Use Retail: AU-R-000927,"14930 Laplaisance Rd, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/joyology-of-monroe
Nirvana Center Monroe ,163 reviews,4.4,Dispensary | Order online | Recreational,(734) 264-7565,Adult-Use Retail: AU-R-000740,"14498 La Plaisance Rd, Monroe, Michigan 48161",https://weedmaps.com/dispensaries/nirvana-center-monroe
Bacco Farms ,702 reviews,4.8,Dispensary | Order online | Recreational | Supports the Black community,(810) 877-6538,Adult-Use Retail: AU-R-000310,"6200 North Dort Highway, Flint, Michigan 48505",https://weedmaps.com/dispensaries/bacco-farms-provisioning-center
