,Store Name,Number Reviews,Avg Rating,Phone Number,Licenses,Address,Medical_ID?,Adult-Use_ID?,Dispensary,In-store purchases only,Order online,Supports the Black community,State,Medical Store?,Recreational Store?
5027,IBEX of Bozeman ,0,,(406) 599-8558,,"97 Shepherd Tr #13, Bozeman, Montana 59718",,,1,1,0,0,Montana,True,False
5028,Yellowstone Buds ,0,,(406) 600-7060,Medical Retail: D-00483,"50 jackrabbit lane, Bozeman, Montana 59718",1.0,0.0,1,1,0,0,Montana,True,False
5029,Roy'zzz Dispensary of Yankton - COMING SOON! ,0,,,Medical Retail: 22ESTC6108,"4200 W 8th St, Yankton, South Dakota 57078",1.0,0.0,1,1,0,0,South Dakota,True,False
5030,Genesis Farms - Yankton ,0,,(605) 646-3440,Medical Retail: 22ESTC1590,"217 W 4th St, Yankton, South Dakota 57078",1.0,0.0,1,1,0,0,South Dakota,True,False
5031,Superior Buds ,2 reviews,5.0,(605) 292-2837,Medical Retail: 22ESTC5365,"1005 E Spruce Street Suite 105, Mitchell, South Dakota 57301",1.0,0.0,1,1,0,0,South Dakota,True,False
5032,Seed of Life Labs ,5 reviews,5.0,(406) 234-4619,Medical Retail: D-100153-003,"3204 Comstock St, Miles City, Montana 59301",1.0,0.0,1,0,1,0,Montana,True,False
5033,Pride Cannabis - Grand Opening ,2 reviews,5.0,(405) 605-6255,Medical Retail: DAAA-6VVL-OYOO,"4001 North Pennsylvania Ave, Oklahoma City, Oklahoma 73112",1.0,0.0,1,0,1,0,Oklahoma,True,False
5034,Native Harvest - Enid ,0,,,Medical Retail: DAAA-85WN-KDW6,"122 N Independence Ave, Enid, Oklahoma 73701",1.0,0.0,1,1,0,0,Oklahoma,True,False
5035,Seed of Life Labs - Glendive ,6 reviews,5.0,(406) 377-2759,Adult-Use Retail: D-100153-004 | Medical Retail: D-100153-004,"1716 Crisafulli Dr, Glendive, Montana 59330",1.0,1.0,1,0,1,0,Montana,True,True
5036,Euphoria Wellness - Bozeman ,0,,(406) 551-0986,Adult-Use Retail: D-100011-004 | Medical Retail: D-100011-004,"2503 Jackrabbit Ln., Bozeman, Montana 59718",1.0,1.0,1,0,1,0,Montana,True,True
5037,Juniper Cannabis Belgrade ,2 reviews,5.0,(406) 595-3474,Adult-Use Retail: D-100540-001,"5174 Jackrabbit Ln, Belgrade, Montana 59714",0.0,1.0,1,0,1,0,Montana,False,True
5038,Natural Wellness - Belgrade ,1 review,5.0,(406) 924-2177,Adult-Use Retail: D-100000-002,"5176 JACKRABBIT LN, BELGRADE, Montana 59714-9086",0.0,1.0,1,1,0,0,Montana,False,True
5039,Sensible Alternatives ,5 reviews,5.0,(406) 587-4541,,"5174 Unit A Jackrabbit Lane, Belgrade, Montana 59714",,,1,1,0,0,Montana,True,False
5040,Pure Remedies ,9 reviews,5.0,(406) 660-0944,Adult-Use Retail: D-100124-001 | Medical Retail: D-100124-001,"215 Arden Dr Unit 26, Belgrade, Montana 59714",1.0,1.0,1,0,1,1,Montana,True,True
5041,Paradise Organics Belgrade ,10 reviews,5.0,(406) 813-8219,Medical Retail: D-100162-002  | Adult-Use Retail: D-100162-002 ,"23 High K street Unit D, Belgrade, Montana 59047",1.0,1.0,1,1,0,0,Montana,True,True
5042,Genesis Farms - Aberdeen ,0,,(605) 262-0483,Medical Retail: 22ESTC7148 ,"428 5th Ave NW 281 Suite 1, Aberdeen, South Dakota 57401",1.0,0.0,1,1,0,0,South Dakota,True,False
5043,Top Shelf Botanicals - Sheridan ,1 review,1.0,(406) 842-5963,Adult-Use Retail: D-100003-008 | Medical Retail: D-100003-008,"114 Main St, Sheridan, Montana 59749",1.0,1.0,1,1,0,0,Montana,True,False
5044,Natural Wellness - Lewistown ,0,,(406) 366-3419,Adult-Use Retail: D-100000-005,"1503 W. MAIN ST, LEWISTOWN, Montana 59457",0.0,1.0,1,1,0,0,Montana,False,True
5045,Dakota Dispensaries ,0,,(605) 878-0452,Medical Retail: 22ESTC5291,"20 9th Ave SW Suite A, Watertown, South Dakota 57201",1.0,0.0,1,1,0,0,South Dakota,True,False
5046,Lion's Den Dispensary ,0,,(605) 520-1273,Medical Retail: 22ESTC4998,"10 East Kemp Ave, Watertown, South Dakota 57201",1.0,0.0,1,1,0,0,South Dakota,True,False
5047,Dispensary of Watertown ,19 reviews,5.0,(605) 878-0337,Medical Retail: 22ESTC8791,"2635 10th Ave SE, Watertown, South Dakota 57201",1.0,0.0,1,0,1,0,South Dakota,True,False
5048,Score 420 Clovis ,0,,,Adult-Use Retail: ccd-2022-0264-007,"2905 N Prince Street Suite D1, Clovis, New Mexico 88101",0.0,1.0,1,1,0,0,New Mexico,False,True
5049,710 Montana - Butte ,7 reviews,4.4,(406) 490-9428,Medical Retail: D-100160-004 | Adult-Use Retail: D-100160-004,"3103 Harrison Ave, Suite B, Butte, Montana 59701",1.0,1.0,1,0,1,0,Montana,True,True
5050,Natural Wellness - Butte ,0,,(406) 299-3888,Adult-Use Retail: D-100000-004,"2501 HARRISON AVE, BUTTE, Montana 59701",0.0,1.0,1,1,0,0,Montana,False,True
5051,Silverbow Cannabis ,0,,(406) 723-4220,Adult-Use Retail: D-100147-001 | Medical Retail: D-100147-001,"2055 Harrison Ave., Butte, Montana 59701",1.0,1.0,1,1,0,0,Montana,True,True
5052,The Higher Standard - Butte ,71 reviews,4.8,(406) 459-2571,,"3215 Harrison Ave, Butte, Montana 59701",,,1,0,1,0,Montana,True,True
5053,High Altitude Gardens ,1 review,5.0,(406) 533-5664,,"1842 Harrison Avenue, Butte, Montana 59701",,,1,1,0,0,Montana,True,True
5054,Herbaceous Inc. - Butte ,7 reviews,4.6,(406) 461-2300,Medical Retail: D-100064-002 | Adult-Use Retail: D-100064-002,"829 S Montana St., Butte, Montana 59701",1.0,1.0,1,0,1,0,Montana,True,True
5055,Euphoria Wellness - Butte ,16 reviews,4.8,(406) 565-5185,Medical Retail: D-100011-005 | Adult-Use Retail: D-100011-005,"818 S. Montana St., Butte, Montana 59701",1.0,1.0,1,0,1,0,Montana,True,True
5056,Cutthroat Cannabis ,17 reviews,4.9,(406) 565-5855,,"27 East Galena #1B, Butte, Montana 59701",,,1,1,0,0,Montana,True,False
5057,Apogee Gardens - Butte ,27 reviews,4.9,(406) 299-3027,Adult-Use Retail: D-100430-002,"119 N Main St, Butte, Montana 59701",0.0,1.0,1,1,0,0,Montana,True,True
5058,710 Montana - Helena ,8 reviews,4.4,(406) 459-3476,Medical Retail: D-100160-005 | Adult-Use Retail: D-100160-005,"1417 11th Ave, Helena, Montana 59601",1.0,1.0,1,0,1,0,Montana,True,True
5059,Natural Wellness - Lyndale Helena ,0,,(406) 422-1211,Adult-Use Retail: D-100000-001,"235 E LYNDALE AVE, HELENA, Montana 59601",0.0,1.0,1,1,0,0,Montana,False,True
5060,Treasure Tree - Helena ,33 reviews,4.7,(406) 502-1177,Medical Retail: D-100030-002,"1420 Cedar Street, Helena, Montana 59601",1.0,0.0,1,0,1,1,Montana,True,True
5061,The Higher Standard Helena - Last Chance Gulch ,12 reviews,4.3,(406) 459-2571,Adult-Use Retail: D-100052-005 | Medical Retail: D-100052-005,"2112 North Last Chance Gulch, Helena, Montana 59601",1.0,1.0,1,0,1,0,Montana,True,True
5062,Montana Kush ,44 reviews,4.9,(406) 996-1061,Medical Retail: D-100133-004,"1427 Orange St. Unit B, Helena, Montana 59601",1.0,0.0,1,1,0,0,Montana,True,False
5063,Ganja Goddess ,2 reviews,4.5,(406) 502-1240,Medical Retail: d-00554,"821 N. Last Chance Gulch, Helena, Montana 59601",1.0,0.0,1,1,0,0,Montana,True,True
5064,The Higher Standard Helena - Euclid ,4 reviews,5.0,(406) 459-2571,,"2115 Euclid Ave, Helena, Montana 59601",,,1,0,1,0,Montana,True,True
5065,Kush Dispensing Company - KUSHCO ,5 reviews,4.2,(406) 996-1333,,"2135 Wilder Ave, Helena, Montana 59602",,,1,1,0,0,Montana,True,False
5066,Natural Wellness - North Montana ,1 review,5.0,(406) 513-1460,Adult-Use Retail: D-100000-003,"40 4071 N MONTANA AVE, HELENA, Montana 59602",0.0,1.0,1,1,0,0,Montana,False,True
5067,Curaleaf - Manchester ,9 reviews,4.6,(860) 327-8170,Medical Retail: MMDF.0000018 | Adult-Use Retail: AMHF.0008272,"240 Buckland St., Manchester, Connecticut 06042",1.0,1.0,1,1,0,0,Connecticut,True,True
5068,Bluepoint Wellness of Westport ,5 reviews,5.0,(203) 292-8611,Medical Retail: MMDF.0000029,"1460 Post Road East, Westport, Connecticut 06880",1.0,0.0,1,1,0,1,Connecticut,True,False
5069,Southern CT Wellness & Healing ,9 reviews,3.4,(203) 496-5200,Medical Retail: MMDF.0000015,"318 New Haven Ave, Unit B, Milford, Connecticut 06460",1.0,0.0,1,1,0,1,Connecticut,True,False
5070,Curaleaf - Stamford ,1 review,5.0,(203) 324-4673,Adult-Use Retail: AMHF.0008256,"806 E Main St, Stamford, Connecticut 06902",0.0,1.0,1,1,0,0,Connecticut,True,True
5071,Bluepoint Wellness of Branford ,10 reviews,4.6,(203) 488-1388,Medical Retail: AMHF.0008250 | Adult-Use Retail: AMHF.0008250,"471 E Main St, Branford, Connecticut 06405",1.0,1.0,1,1,0,1,Connecticut,True,True
5072,Sunnyside Medical Cannabis Dispensary - Huntington ,17 reviews,4.4,(631) 546-7508,Medical Retail: MM0803D,"277 Walt Whitman Road, Huntington Station, New York 11746",1.0,0.0,1,1,0,1,New York,True,False
5073,Long Island Cannabis Club - COMING SOON ,0,,,Adult-Use Retail: OCMCAURD-2022-000888,"94 East Industry Court, Deer Park, New York 11729",0.0,1.0,1,1,0,0,New York,False,True
5074,"Caring Nature, LLC ",7 reviews,4.3,(203) 527-0936,Medical Retail: MMDF.0000007,"237 W Aurora St, Waterbury, Connecticut 06708",1.0,0.0,1,1,0,0,Connecticut,True,False
5075,The Botanist - Farmingdale ,24 reviews,4.5,(516) 888-3344,Medical Retail: MM0603D,"2365 Broadhollow Rd, Farmingdale, New York 11735",1.0,0.0,1,1,0,1,New York,True,False
5076,Strain Stars ,1 review,1.0,(631) 390-9444,Adult-Use Retail: OCM-CAURD-23-000016,"1815 Broadhollow road, Farmingdale, New York 11735",0.0,1.0,1,0,1,0,New York,False,True
5077,Cannabis Realm of New York- Coming Soon ,0,,(914) 222-0775,Adult-Use Retail: OCM-CAURD-2022-000516,"475 Central Ave, White Plains, New York 10606",0.0,1.0,1,1,0,0,New York,False,True
5078,Smokers Outlet ,1 review,5.0,(631) 772-6425,Adult-Use Retail: Smokers Outlet | Unkechaug,"144 squaw lane, mastic, New York 11950",0.0,1.0,1,1,0,0,New York,False,True
5079,Smokers Depot ,2 reviews,3.5,(631) 772-4854,Adult-Use Retail: Smokers Depot | Unkechaug,"163 poospatuck lane, mastic, New York 11950",0.0,1.0,1,1,0,0,New York,False,True
5080,Poospatuck Tobacco and Herb Center ,0,,(631) 339-5826,Adult-Use Retail: Poospatuck Tobacco and Herb | Unkechaug,"207 Poospatuck lane, Mastic, New York 11950",0.0,1.0,1,1,0,0,New York,False,True
5081,Columbia Care - Riverhead ,27 reviews,3.6,(631) 861-4114,Medical Retail: MM0303D,"1333 E. Main St., Riverhead, New York 11901",1.0,0.0,1,1,0,0,New York,True,False
5082,Zen Leaf Meriden ,13 reviews,4.7,(203) 527-0936,Medical Retail: MMDF.0000066	,"1371 E Main St, Meriden, Connecticut 06450",1.0,0.0,1,1,0,0,Connecticut,True,False
5083,Curaleaf - Carle Place ,40 reviews,3.7,(516) 534-2872,Medical Retail: MM1005D,"255 Glen Cove Road, Carle Place, New York 11514",1.0,0.0,1,1,0,0,New York,True,False
5084,MedMen Long Island ,20 reviews,3.4,(516) 882-1934,Medical Retail: MM0502D,"2001 Marcus Ave, Suite W75, Lake Success, New York 11042",1.0,0.0,1,1,0,0,New York,True,False
5085,Trulieve - Bristol ,0,,(860) 999-3470,Medical Retail: MMDF.0000006,"820 Farmington Avenue, Bristol, Connecticut 06010",1.0,0.0,1,1,0,0,Connecticut,True,False
5086,Etain - Yonkers ,11 reviews,3.9,(914) 437-7898,Medical Retail: MM0404D,"55 Main Street, Yonkers, New York 10701",1.0,0.0,1,1,0,0,New York,True,False
5087,Sunnyside Medical Cannabis Dispensary – Hudson Valley ,11 reviews,3.5,(845) 202-1933,Medical Retail: MM0804D,"345 Route 304, Bardonia, New York 10954",1.0,0.0,1,1,0,1,New York,True,False
5088,Statis Cannabis ,8 reviews,3.9,(844) 742-0420,Adult-Use Retail: OCM-CAURD-23-000015,"817 E Tremeont Avenue, New York, New York 10460",0.0,1.0,1,0,1,1,New York,False,True
5089,Verilife - Bronx ,29 reviews,4.2,(888) 493-6066,Medical Retail: MM0106D,"27 W Fordham Rd., Bronx, New York 10468",1.0,0.0,1,1,0,0,New York,True,False
5090,Good Grades ,4 reviews,4.8,(718) 416-6767,Adult-Use Retail: OCM-CAURD-23-000007,"162-03 Jamaica Avenue, Jamaica, New York 11432",0.0,1.0,1,1,0,0,New York,False,True
5091,The Botanist - Queens ,8 reviews,4.4,(917) 810-4540,Medical Retail: MM0602D,"138-72 Queens Blvd, Jamaica, New York 11435",1.0,0.0,1,1,0,0,New York,True,False
5092,Curaleaf - Queens ,27 reviews,4.0,(646) 968-2872,Medical Retail: MM1004D,"107-18 70th Road, Queens, New York 11375",1.0,0.0,1,1,0,0,New York,True,False
5093,Terp Bros ,0,,(929) 614-3591,Adult-Use Retail: OCM-CAURD-23-000020,"3610 DITMARS BLVD, Astoria, New York 11105",0.0,1.0,1,0,1,0,New York,False,True
5094,Gotham Buds ,0,,(212) 212-2121,Adult-Use Retail: OCM-CAURD-23-000023,"248 W 125TH STREET, New York, New York 10027",0.0,1.0,1,0,1,0,New York,False,True
5095,Deo's Garden - COMING SOON ,1 review,1.0,,,"tbd, Teaneck, New Jersey 07666",,,1,1,0,0,New Jersey,False,True
5096,RISE Dispensaries Paramus ,5 reviews,4.8,(973) 996-4570,Medical Retail: 12112019 ,"145 Rte 4, Paramus, New Jersey 07652",1.0,0.0,1,1,0,1,New Jersey,True,False
5097,Curaleaf - Hudson Valley ,15 reviews,3.5,(845) 762-0110,Medical Retail: MM1002D,"8 North Plank Rd, Newburgh, New York 12550",1.0,0.0,1,1,0,0,New York,True,False
5098,"The Apothecarium Dispensary - Lodi, NJ ",22 reviews,4.4,(862) 910-2420,Medical Retail: RE000029 | 200 ROUTE 17 S | Adult-Use Retail: RE000029 | 200 ROUTE 17 S,"200 NJ-17, Lodi, New Jersey 07644",1.0,1.0,1,0,1,1,New Jersey,True,True
5099,Etain - NYC ,18 reviews,3.8,(914) 437-7898,Medical Retail: MM0407D,"242 E. 58th Street, New York, New York 10022",1.0,0.0,1,1,0,0,New York,True,False
5100,Nice Yield - Coming Soon ,0,,(917) 374-3884,Adult-Use Retail: OCMCAURD-2022-000129 ,"199 W 45th Street, New York, New York 10036",0.0,1.0,1,1,0,0,New York,False,True
5101,MedMen Fifth Avenue ,37 reviews,2.9,(646) 846-5551,Medical Retail: MM0503D,"433 5th Ave., New York, New York 10016",1.0,0.0,1,1,0,0,New York,True,False
5102,Still River Wellness ,1 review,5.0,(203) 815-1101,,"3568 Winsted Road, Torrington, Connecticut 06790",,,1,1,0,0,Connecticut,True,False
5103,RISE Dispensaries NYC Manhattan ,40 reviews,4.6,(212) 689-8676,Medical Retail: MM0702D,"2 E. 30th Street, New York, New York 10016",1.0,0.0,1,1,0,1,New York,True,False
5104,Sunnyside Medical Cannabis Dispensary - Williamsburg ,16 reviews,3.6,(929) 299-5932,Medical Retail: MM0802D,"178 North 4th Street, Brooklyn, New York 11211",1.0,0.0,1,1,0,1,New York,True,False
5105,Columbia Care - Manhattan ,32 reviews,4.2,(646) 453-7178,Medical Retail: MM0302D,"212 East 14th St, New York, New York 10003",1.0,0.0,1,1,0,0,New York,True,False
5106,Dazed - Coming Soon! ,10 reviews,4.0,(332) 333-2035,Adult-Use Retail: OCM-CAURD-23-000008,"33 Union Square West, New York, New York 10003",0.0,1.0,1,1,0,0,New York,False,True
5107,Ohm Theory Premium Cannabis Retailer - Coming Soon! ,0,,(302) 545-3933,Adult-Use Retail: A0154-47,"213 Route 46 West, Elmwood Park, New Jersey 07052",0.0,1.0,1,1,0,0,New Jersey,False,True
5108,Union Square Travel Agency: A Cannabis Store ,11 reviews,2.9,(646) 777-7420,Adult-Use Retail: OCM-CAURD-23-000003,"835 Broadway, New York, New York 10003",0.0,1.0,1,1,0,1,New York,False,True
5109,Housing Works Cannabis Co ,4 reviews,3.5,(934) 667-0873,Adult-Use Retail: OCM-CAURD-22-000001,"750 Broadway, NY, New York 10003",0.0,1.0,1,0,1,1,New York,False,True
5110,Gotham ,4 reviews,4.3,(646) 217-4544,Adult-Use Retail: OCM-CAURD-23-000009,"3 East 3rd Street, New York, New York 10003",0.0,1.0,1,0,1,0,New York,False,True
5111,Curaleaf - Hartford ,7 reviews,2.1,(860) 246-4673,Adult-Use Retail: AMHF.0008265 | Medical Retail: AMHF.0008265,"92 Weston St. Suite 16, Hartford, Connecticut 06120",1.0,1.0,1,1,0,0,Connecticut,True,True
5112,CON BUD ,0,,(917) 327-2958,Adult-Use Retail: OCM-CAURD-23-000021,"85 Delancey Street, New York, New York 10002",0.0,1.0,1,1,0,0,New York,False,True
5113,Smacked Village ,0,,(973) 434-5112,Adult-Use Retail: OCM-CUARD-23-000002,"144 BLEECKER ST, New York, New York 10012",0.0,1.0,1,0,1,1,New York,False,True
5114,Rise Paterson ,0,,(973) 440-2717,Medical Retail: MRE000005,"196 3rd Ave Unit 3C, Paterson, New Jersey 07514",1.0,0.0,1,1,0,0,New Jersey,True,False
5115,Yuma Way NJ ,5 reviews,5.0,,Medical Retail: 05172023 | 517 RIVER DRIVE,"517 river drive, Garfield, New Jersey 07026",1.0,0.0,1,1,0,0,New Jersey,True,False
5116,Cannabist - Brooklyn ,10 reviews,4.6,(212) 271-0925,Medical Retail: MM0306D,"44 Court St., Brooklyn, New York 11201",1.0,0.0,1,1,0,0,New York,True,False
5117,Harmony Dispensary ,128 reviews,3.9,(201) 356-7268,Medical Retail: MRE000369 | 600 Meadowlands Parkway | Adult-Use Retail: RE000369,"600 Meadowlands Parkway #14, Secaucus, New Jersey 07094",1.0,1.0,1,1,0,0,New Jersey,True,True
5118,"Neon Heights - ""Coming Soon"" ",0,,(312) 420-1552,Adult-Use Retail: RE000335,"535 Newark Ave, Jersey City, New Jersey 07306",0.0,1.0,1,1,0,0,New Jersey,False,True
5119,Cookies Harrison ,1 review,5.0,(973) 266-5437,Adult-Use Retail: RE000240,"331 Angelo Cifelli Drive, Harrison, New Jersey 07029",0.0,1.0,1,1,0,0,New Jersey,False,True
5120,URB'N Dispensary ,5 reviews,5.0,(973) 200-0618,Medical Retail: 03272023 | Adult-Use Retail: RE000692,"378 South Street, Newark, New Jersey 07105",1.0,1.0,1,0,1,0,New Jersey,True,True
5121,Curaleaf - Groton ,6 reviews,3.8,(860) 381-4240,Medical Retail: MMDF.0000053 | Adult-Use Retail: AMHF.0008270,"79 Gold Star Hwy., Groton, Connecticut 06340",1.0,1.0,1,1,0,0,Connecticut,True,True
5122,Elevated Herb - COMING SOON ,0,,(443) 766-9329,Adult-Use Retail: 1795,"1846 State Route 23NJ 07480, West Milford, New Jersey 07480",0.0,1.0,1,1,0,0,New Jersey,False,True
5123,CannAbyss Dispensary - Coming Soon ,0,,(908) 398-2669,,"1167 East Jersey Street, Elizabeth, New Jersey 07201",,,1,1,0,0,New Jersey,False,True
5124,"The Apothecarium Dispensary - Maplewood, NJ ",25 reviews,3.7,(973) 996-1420,Medical Retail: RE000003 | 1865 Springfield Ave | Adult-Use Retail: RE000003 | 1865 Springfield Ave,"1865 Springfield Ave, Maplewood, NJ 07040, Maplewood, New Jersey 07040",1.0,1.0,1,0,1,1,New Jersey,True,True
5125,Elevated CannaBoss Lady Dispensary ,2 reviews,5.0,(973) 609-9435,Adult-Use Retail: RE000080,"9 Highland Place #1, Maplewood, New Jersey 07040",0.0,1.0,1,0,1,1,New Jersey,False,True
5126,Noire Dispensary - COMING SOON ,0,,(973) 922-1622,Adult-Use Retail: Conditional Approval,"171 Maplewood Ave, Maplewood, New Jersey 07040",0.0,1.0,1,1,0,0,New Jersey,False,True
5127,The Botanist - Middletown ,9 reviews,3.9,(845) 243-2940,Medical Retail: MM0605D,"247 Dunning Rd, Middletown, New York 10940",1.0,0.0,1,1,0,1,New York,True,False
5128,SoulFlora - COMING SOON! ,0,,(973) 513-2088,Adult-Use Retail: 1572 | 331 Dorchester Ave,"2713 NJ-23, Newfoundland, New Jersey 07435",0.0,1.0,1,1,0,0,New Jersey,False,True
5129,Roll Models - Coming Soon! ,0,,(908) 872-1876,Adult-Use Retail: Conditional License,"220 E. 5th. Ave., Roselle, New Jersey 07203",0.0,1.0,1,1,0,0,New Jersey,False,True
5130,Breakwater Treatment & Wellness - Roselle Park ,2 reviews,5.0,(732) 703-7300,Medical Retail: MRE000387 | 154 Westfield Ave W,"154 Westfield Ave W, Roselle Park, New Jersey 07204",1.0,0.0,1,0,1,0,New Jersey,True,False
5131,Mountain View Farmacy ,1 review,5.0,(973) 319-6420,Adult-Use Retail: RE000088,"74 Oak Ridge Road, Oak Ridge, New Jersey 07438",0.0,1.0,1,0,1,1,New Jersey,False,True
5132,The Pass ,21 reviews,4.3,(413) 644-6892,Adult-Use Retail: MR281967,"1375 N Main St., Sheffield, Massachusetts 01257",0.0,1.0,1,0,1,1,Massachusetts,False,True
5133,Devine ,5 reviews,4.4,(413) 429-4400,Adult-Use Retail: MR282969,"71 Main Street, South Egremont, Massachusetts 01258",0.0,1.0,1,0,1,1,Massachusetts,False,True
5134,Ayr Dispensary - Woodbridge ,103 reviews,4.1,(848) 999-2005,Medical Retail: RE000018 | Adult-Use Retail: RE000018,"950 US 1 N, Woodbridge, New Jersey 07095",1.0,1.0,1,1,0,0,New Jersey,True,True
5135,Etain - Kingston ,10 reviews,3.3,(914) 437-7898,,"445 State Route 28, Kingston, New York 12401",,,1,1,0,0,New York,True,False
5136,A21 Wellness Dispensary ,4 reviews,5.0,(908) 228-2619,Adult-Use Retail: RE000192,"2507 US HWY 22, Scotch Plains, New Jersey 07076",0.0,1.0,1,0,1,0,New Jersey,False,True
5137,Farnsworth Fine Cannabis ,8 reviews,4.8,(413) 717-4102,Adult-Use Retail: MR282318,"126 Main Street, Great Barrington, Massachusetts 01230",0.0,1.0,1,0,1,0,Massachusetts,False,True
5138,Heka Inc ,6 reviews,4.8,(413) 354-4352,Adult-Use Retail: MR282770 | Medical Retail: MTC1385,"98 Sgt. TM Dion Way, Westfield, Massachusetts 01085",1.0,1.0,1,1,0,1,Massachusetts,True,True
5139,Queen City ,19 reviews,4.9,(908) 941-7909,Adult-Use Retail: RE000209,"1353 South Ave, Plainfield, New Jersey 07062",0.0,1.0,1,1,0,1,New Jersey,False,True
5140,"Royal M - ""Coming Soon"" ",0,,(617) 823-2122,,"102A East Front St, Plainfield, New Jersey 07060",,,1,1,0,0,New Jersey,False,True
5141,Dazed Cannabis ,7 reviews,5.0,(413) 650-0155,Adult-Use Retail: MR282818,"56 Jackson St, Holyoke, Massachusetts 01040",0.0,1.0,1,0,1,1,Massachusetts,False,True
5142,Boston Bud Factory ,10 reviews,4.4,(413) 420-8100,Adult-Use Retail: MR281525,"73 Sargeant St., Holyoke, Massachusetts 01040",0.0,1.0,1,0,1,0,Massachusetts,False,True
5143,Canna Provisions Holyoke ,20 reviews,4.9,(413) 650-2500,Adult-Use Retail: MR281778,"380 Dwight Street, Holyoke, Massachusetts 01040",0.0,1.0,1,0,1,1,Massachusetts,False,True
5144,Holyoke Cannabis Dispensary – Holyoke ,36 reviews,4.8,(413) 322-8611,Adult-Use Retail: MR282703,"380 Dwight Street, Unit #3, Holyoke, Massachusetts 01040",0.0,1.0,1,0,1,1,Massachusetts,False,True
5145,Canna Provisions - Lee ,52 reviews,4.7,(413) 394-5055,Adult-Use Retail: MR281796,"220 Housatonic St, Lee, Massachusetts 01238",0.0,1.0,1,0,1,1,Massachusetts,False,True
5146,Dreamer Cannabis ,10 reviews,5.0,(413) 203-5004,Adult-Use Retail: MR282925,"15 college hwy G-2, Southampton, Massachusetts 01073",0.0,1.0,1,1,0,0,Massachusetts,False,True
5147,Earth & Ivy ,1 review,5.0,(732) 317-2992,Adult-Use Retail: RE000620,"355 George Street, New Brunswick, New Jersey 08901",0.0,1.0,1,0,1,0,New Jersey,False,True
5148,Leaf Haus ,0,,(908) 908-9333,Adult-Use Retail: RE000671,"900 Easton Avenue Suite 18, Somerset, New Jersey 08873",0.0,1.0,1,0,1,1,New Jersey,False,True
5149,New Era Dispensary ,0,,(732) 709-9842,Adult-Use Retail: RE000126,"80-88 Main Street, South Bound Brook, New Jersey 08880",0.0,1.0,1,0,1,0,New Jersey,False,True
5150,Fyre Ants ,13 reviews,4.4,(413) 203-1648,Adult-Use Retail: MR281246,"102 Northampton Street, Easthampton, Massachusetts 01027",0.0,1.0,1,0,1,0,Massachusetts,False,True
5151,Valley Wellness ,6 reviews,3.7,(908) 429-6680,Medical Retail: 11222022 | 407 US-202 | Adult-Use Retail: RE000367,"407 US 202, Raritan, New Jersey 08869",1.0,1.0,1,0,1,0,New Jersey,True,True
5152,NJ Leaf ,23 reviews,5.0,(732) 204-7172,Medical Retail: 02162023 | Adult-Use Retail: RE000640,"546 Park Avenue, Freehold, New Jersey 07728",1.0,1.0,1,0,1,1,New Jersey,True,True
5153,Balagan Cannabis ,51 reviews,5.0,(413) 727-8361,Adult-Use Retail: MR281978,"235 Main St, Northampton, Massachusetts 01060",0.0,1.0,1,0,1,0,Massachusetts,False,True
5154,Honey Cannabis ,3 reviews,4.7,(413) 203-6611,Adult-Use Retail: MR282926,"41 STRONG AVE, Northampton, Massachusetts 01060",0.0,1.0,1,1,0,0,Massachusetts,False,True
5155,Jack's Cannabis Company - Northampton ,63 reviews,4.7,(413) 570-4631,Adult-Use Retail: MR281793,"34 Bridge St., Northampton, Massachusetts 01060",0.0,1.0,1,0,1,0,Massachusetts,False,True
5156,Jack's Cannabis Company - Pittsfield ,41 reviews,4.5,(413) 464-9673,Adult-Use Retail: MR281490,"1021 South Street, Pittsfield, Massachusetts 01201",0.0,1.0,1,0,1,0,Massachusetts,False,True
5157,Green Path Cannabis ,6 reviews,5.0,(508) 909-6250,Adult-Use Retail: MR283743,"345 Main St., Southbridge, Massachusetts 01550",0.0,1.0,1,0,1,1,Massachusetts,False,True
5158,Temescal Wellness - Pittsfield ,9 reviews,3.9,(413) 242-9580,Medical Retail: MR282033 | Adult-Use Retail: MR282033,"10 Callahan Drive, Pittsfield, Massachusetts 01201",1.0,1.0,1,1,0,0,Massachusetts,True,True
5159,Breakwater Treatment & Wellness ,73 reviews,4.5,(732) 703-7300,Medical Retail: MC000216 | 2 Corporate Drive,"2 Corporate Drive Suite E, Cranbury Township, New Jersey 08512",1.0,0.0,1,0,1,0,New Jersey,True,False
5160,Bloom Brothers ,17 reviews,4.8,(413) 464-7443,Adult-Use Retail: MR281402,"2 Larch St, Pittsfield, Massachusetts 01201",0.0,1.0,1,1,0,0,Massachusetts,False,True
5161,Berkshire Roots - Medical Pittsfield ,3 reviews,5.0,(413) 553-9333,Medical Retail: MTC505,"501A Dalton Ave, Pittsfield, Massachusetts 01201",1.0,0.0,1,0,1,1,Massachusetts,True,False
5162,Berkshire Roots Adult Use - Pittsfield ,25 reviews,3.8,(413) 553-9333,Adult-Use Retail: MR281585,"501 Dalton Ave, Pittsfield, Massachusetts 01201",0.0,1.0,1,0,1,1,Massachusetts,False,True
