State,License Number,License Type,Company Name,DBA,License Status,Address 1,Address 2,City,Zip Code,Issue Date,Effective Date,Expire Date,License Term,License Type 2,Owner/Contact,Structure,Email,Phone,Website,,,,,,,,,
OR,ID 10066453EB4,Recreational Retailer,420 Investments LLC,OREGON CANNABIS OUTLET-WILLAMETTE,Suspended,1361 WILLAMETTE STREET,,EUGENE,97401,,8/28/17,8/27/20,,,TROY HANALEI DUZON,,,(509) 760-2935,,,,,,,,,,
OR,ID 100671665A3,Recreational Retailer,Stumptown Cannabis LLC,STUMPTOWN CANNABIS,Active,10587 SE 82ND AVE,,HAPPY VALLEY,97086,,7/26/17,7/25/23,,,JUSTIN  ALVERNAZ,,,(360) 292-3390,,,,,,,,,,
OR,ID 10067226DF1,Recreational Retailer,"Nectar Markets, LLC",NECTAR,Active,8601 SW TERWILLIGER BLVD,,PORTLAND,97219,,4/14/17,4/13/24,,,,,,(503) 805-7523,,,,,,,,,,
OR,ID 10067366FA8,Recreational Retailer,Techlogix Consulting LLC,BUDMART,Active,97900 SHOPPING CENTER AVE. SUITE #37,,HARBOR,97415,,7/29/17,7/28/23,,,,,,(541) 661-1715,,,,,,,,,,
OR,ID 100674091C2,Recreational Retailer,Scout Lake Retail LLC,CRUSH CANNABIS,Suspended,2345 CENTER ST. NE,,SALEM,97301,,7/8/19,7/7/23,,,BARRY  BRAUTMAN,,,(913) 742-0399,,,,,,,,,,
OR,ID 10068220B65,Recreational Retailer,"House Of Leaves, LLC",HOUSE OF LEAVES MEDFORD,Surrendered,259 E BARNETT RD #1,,MEDFORD,97501,,10/3/17,10/2/22,,,,,,(541) 488-6776,,,,,,,,,,
OR,ID 10068296AF9,Recreational Retailer,"Tryke City, LLC","TRYKE CITY, LLC",Active,407 OAK ST. UNIT B,,BROOKINGS,97415,,10/13/17,10/12/23,,,BRYAN KRISTIAN GRANT,,,(816) 406-9166,,,,,,,,,,
OR,ID 10068514E68,Recreational Retailer,"BTE Reed, LLC",FLOYD'S FINE CANNABIS,Active,5217 SE 28TH AVE,,PORTLAND,97202,,9/1/17,8/31/23,,,,,,(414) 202-9661,,,,,,,,,,
OR,ID 10068739F36,Recreational Retailer,"Bradley Cook, Roger Howard",HIGH 5 CANNABIS,Active,86531 COLLEGE VIEW ROAD,,EUGENE,97405,,9/20/17,9/19/23,,,ROGER ALMO HOWARD,,,(541) 913-9260,,,,,,,,,,
OR,ID 1006884F4A9,Recreational Retailer,BTE 2 LLC,FLOYD'S FINE CANNABIS,Active,5944 NE SANDY BLVD,,PORTLAND,97213,,11/13/17,11/12/23,,,,,,(414) 202-9661,,,,,,,,,,
OR,ID 1006946EE11,Recreational Retailer,NWChronic LLC,CANNAVIDA,Active,325 NE FRANKLIN AVE,,BEND,97701,,8/14/19,8/13/23,,,JACOB  JENKINS,,,(503) 839-9435,,,,,,,,,,
OR,ID 10069556E11,Recreational Retailer,"PPC Holdings, LLC / Daryl Bell",WEST,Expired,621 SPRUCE ST STE C,,MYRTLE POINT,97458,,11/6/17,11/5/18,,,DARYL EDWARD BELL,,,(503) 867-5023,,,,,,,,,,
OR,ID 100697186A7,Recreational Retailer,Thur's Smoke Shop LLC,THUR'S SMOKE SHOP,Active,502 SE 16TH ST,,PENDLETON,97801,,8/28/19,8/27/23,,,BRYSON LYLE THURMAN,,,(541) 379-0102,,,,,,,,,,
OR,ID 10069997015,Recreational Retailer,Going Green Sweet Home Inc,GOING GREEN SWEET HOME,Active,2252 MAIN STREET,,SWEET HOME,97386,,11/30/17,11/29/23,,,DUSTIN LEE POMEROY,,,(720) 320-9525,,,,,,,,,,
OR,ID 1007008F6D9,Recreational Retailer,"Ashland Cannabis Company, LLC / Rogue Valley Dispensary, LLC",ROGUE VALLEY CANNABIS - ASHLAND,Expired,505 SISKIYOU BLVD,,ASHLAND,97520,,5/10/17,5/9/18,,,,,,(832) 512-4481,,,,,,,,,,
OR,ID 10070500173,Recreational Retailer,ReLeaf Health Oregon LLC,RELEAF HEALTH,Active,3213 NE MARTIN LUTHER KING JR BLVD,,PORTLAND,97212,,3/12/19,3/11/24,,,JERRITT  THOMAS,,,(904) 699-8388,,,,,,,,,,
OR,ID 10070593E9E,Recreational Retailer,"VLF Management, LLC",DIEM,Active,5903 SE MILWAUKIE AVE,,PORTLAND,97202,,9/28/17,9/27/23,,,CHRISTOPHER BENNETT MITCHEM,,,(360) 609-0721,,,,,,,,,,
OR,ID 1007069E349,Recreational Retailer,"Treestar, LLC.",TREESTAR,Active,1385 INDUSTRIAL AVE.,,WOODBURN,97071,,3/8/18,3/7/24,,,,,,(503) 877-4541,,,,,,,,,,
OR,ID 10070723004,Recreational Retailer,"PPC Holdings, LLC / Daryl Bell",WEST,Expired,160 E HWY 34,,WALDPORT,97394,,11/6/17,11/5/18,,,DARYL EDWARD BELL,,,(503) 867-5023,,,,,,,,,,
OR,ID 100708760AF,Recreational Retailer,420 Club LLC,420 CLUB LLC,Active,2566 NE STEPHENS ST,,ROSEBURG,97470,,5/4/17,5/3/24,,,JIM C HOYT,,,(541) 530-1497,,,,,,,,,,
OR,ID 100711689F9,Recreational Retailer,Hunky Dory LLC,HUNKY DORY,Surrendered,933 NE 82ND AVE,,PORTLAND,97220,,11/21/17,11/20/23,,,AYLA LUCIA MARCHESE,,,(541) 337-0409,,,,,,,,,,
OR,ID 10071949172,Recreational Retailer,La Mota Front Ave LLC,LA MOTA FRONT AVE LLC,Active,3075 NW FRONT AVE,,PORTLAND,97210,,9/24/18,9/23/23,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 100719502BC,Recreational Retailer,La Mota Sandy LLC,LA MOTA SANDY BLVD LLC,Active,9046 NE SANDY BLVD,,PORTLAND,97220,,5/7/18,5/6/24,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 1007207EDB9,Recreational Retailer,La Mota Forest Grove LLC,LA MOTA,Active,3139 PACIFIC AVE,,FOREST GROVE,97116,,7/27/20,7/26/23,,,ROSA A CAZARES,,,(503) 901-6284,,,,,,,,,,
OR,ID 1007242C532,Recreational Retailer,New Riderz Detroit Lake LLC,THE GREENER SIDE DETROIT LAKE,Active,1407 RIVER ROAD,,EUGENE,97404,,11/6/17,11/5/23,,,JOSEPH  CURTIS HOPKINS,,,(541) 232-6711,,,,,,,,,,
OR,ID 1007330C830,Recreational Retailer,MCCM Scientific LLC,HAPY KITCHEN,Surrendered,4069 NE MLK BLVD,UNIT A,PORTLAND,97212,,3/19/19,3/18/21,,,,,,(503) 442-5035,,,,,,,,,,
OR,ID 1007334E153,Recreational Retailer,"Bakery OR I, Inc.",COOKIES,Active,7916 SE DIVISION ST,,PORTLAND,97206,,3/25/21,3/30/24,,,RYAN  JOHNSON,,,(949) 275-0747,,,,,,,,,,
OR,ID 100736767B7,Recreational Retailer,Cloud 9 Dispensary LLC,CLOUD 9 CANNABIS,Active,154 MANOR ST NE,,ALBANY,97322,,2/9/18,2/8/24,,,JAMES SAMUEL PANICHELLO,,,(541) 606-0444,,,,,,,,,,
OR,ID 10073803B80,Recreational Retailer,"Crowded House, LLC",BAHAMA BUDS,Active,1415 N BAYSHORE DR,,COOS BAY,97420,,11/6/17,11/5/23,,,GREGORY S ALLEN,,,(541) 292-8540,,,,,,,,,,
OR,ID 1007382E249,Recreational Retailer,"Bakery OR I, Inc.",COOKIES,Active,255-257 SW MADISON AVE,,CORVALLIS,97333,,2/22/21,2/21/24,,,RYAN  JOHNSON,,,(949) 275-0747,,,,,,,,,,
OR,ID 1007437F64E,Recreational Retailer,Tracey McReynolds,FOUR SEASONS DISPENSARY AND RESOURCE CENTER,Active,30943 EHLEN DRIVE STE A,,ALBANY,97321,,10/31/17,10/30/23,,,RONALD EDWARD MCREYNOLDS,,,(541) 979-5750,,,,,,,,,,
OR,ID 1007465E4E4,Recreational Retailer,STAPLETON ONE LLC,HYROOT ORGANICS,Active,52410 RIVER PINE RD,,LA PINE,97739,,1/25/21,1/24/24,,,JOSEPH R STAPLETON,,,(541) 508-9758,,,,,,,,,,
OR,ID 10075721DCC,Recreational Retailer,"Pacific Northwest Horticulture, LLC",KALEAFA,Active,"1253 SISKIYOU BLVD., STE. C",,ASHLAND,97520,,7/5/18,7/4/24,,,LINDSEY  DANIEL,,,(503) 445-8574,,,,,,,,,,
OR,ID 1007581CF85,Recreational Retailer,JCCD LLC,HASHSTORIA,Active,229 W MARINE DR,#C,ASTORIA,97103,,8/22/17,8/21/23,,,CHARLES S DELVALLE,,,(754) 224-7422,,,,,,,,,,
OR,ID 1007585AD54,Recreational Retailer,"Discover Investment Group, Inc.",LEMONNADE PDX,Active,6218 NE COLUMBIA BLVD,,PORTLAND,97218,,9/28/20,9/27/23,,,VAHE  PETROSYAN,,,(818) 929-0094,,,,,,,,,,
OR,ID 1007619260C,Recreational Retailer,Medicated LLC,MEDICATED,Surrendered,5012 NE 28TH AVE.,,PORTLAND,97211,,8/8/18,8/7/19,,,ROBERT YOUNG LEE,,,(503) 887-5554,,,,,,,,,,
OR,ID 10076228AAB,Recreational Retailer,"DOWNTOWN BEND FLAGSHIP, INC.",OREGROWN EUGENE,Active,211 W. 6TH AVENUE,,EUGENE,97401,,6/14/18,6/13/24,,,ANDY  SHELLEY,,,(503) 707-2254,,,,,,,,,,
OR,ID 1007632F435,Recreational Retailer,Slichlolo Broadway Retail LLC,FLOYD'S FINE CANNABIS,Active,801 NE BROADWAY,,PORTLAND,97232,,6/7/17,6/6/24,,,,,,(970) 988-3355,,,,,,,,,,
OR,ID 10076398349,Recreational Retailer,"DOWNTOWN BEND FLAGSHIP, INC.",OREGROWN CANNON BEACH,Expired,215 N HEMLOCK ST,,CANNON BEACH,97110,,7/10/19,7/9/21,,,ANDY  SHELLEY,,,(503) 707-2254,,,,,,,,,,
OR,ID 10076627A48,Recreational Retailer,La Mota Lebanon 2 LLC,LA MOTA LEBANON 2 LLC,Active,260 N SANTIAM HWY,,LEBANON,97355,,3/7/19,3/6/24,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 1007695C5F7,Recreational Retailer,Hierba buena incorporated,HIERBA BUENA,Active,3674 PACIFIC HWY,,HUBBARD,97032,,2/12/18,2/11/24,,,KURT  WEISS,,,(971) 444-1420,,,,,,,,,,
OR,ID 1007718656B,Recreational Retailer,Beryl Industries LLC,THE ARBORETUM,Active,1541 HWY 101,,FLORENCE,97439,,2/22/18,2/21/24,,,RYAN CHARLES KORANDO,,,(541) 991-0016,,,,,,,,,,
OR,ID 1007724B972,Recreational Retailer,La Mota Medford 2 LLC,LA MOTA,Active,620 W STEWART AVE,,MEDFORD,97501,,11/15/18,11/14/23,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 1007806B0B8,Recreational Retailer,La Mota Johnson Creek LLC,LA MOTA,Active,3226 SE JOHNSON CREEK BLVD,,PORTLAND,97222,,1/15/19,1/14/24,,,,,,(504) 901-6284,,,,,,,,,,
OR,ID 100782896E8,Recreational Retailer,"Tidepool Northeast, Inc.",FIVE ZERO TREES,Surrendered,909 NE DEKUM STREET,,PORTLAND,97211,,1/8/18,1/7/20,,,CASE  VAN DORNE,,,(503) 396-8976,,,,,,,,,,
OR,ID 1007856B38D,Recreational Retailer,KLJ LLC,MULTNOMAH GREENS,Active,3005 SW MULTNOMAH BLVD.,,PORTLAND,97219,,1/2/18,1/1/24,,,KENNETH JOHN KENNEDY AFF,,,(503) 258-7310,,,,,,,,,,
OR,ID 1007897E745,Recreational Retailer,Smart Choice Investments LLC,WORLD FAMOUS TOP SHELF CANNABIS,Expired,"2440 MCGILCHRIST STREET, SE",,SALEM,97302,,11/21/18,9/3/21,,,DAVID N  GROVE,,,(360) 303-9510,,,,,,,,,,
OR,ID 10079072E3A,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY SALEM,Active,1460 STATE STREET,,SALEM,97301,,2/15/18,2/14/24,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 10079307113,Recreational Retailer,La Mota Gold Beach LLC,LA MOTA,Active,29846 ELLENSBURG AVE,,GOLD BEACH,97444,,8/1/19,7/31/23,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 1007966DA38,Recreational Retailer,Patients Helping Patients LLC,C&C FARMS REC SHOP 2,Surrendered,7000 SE JOHNSON CREEK BLVD,,PORTLAND,97206,,11/27/17,11/26/20,,,PHIL  PATRICK  CARVALHO,,,(541) 601-5276,,,,,,,,,,
OR,ID 1007975177C,Recreational Retailer,"Jordanick, LLC",THE FLOWER ROOM,Surrendered,817 NW HILL STREET,,BEND,97703,,8/29/17,8/28/22,,,JORDAN  WELLMAN,,,(541) 728-8364,,,,,,,,,,
OR,ID 1007988A80E,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Active,"13315 NE AIRPORT WAY, 700A",,PORTLAND,97230,,7/7/17,7/6/23,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 1007989F581,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Active,5333 SE POWELL BLVD,,PORTLAND,97206,,7/7/17,7/6/23,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 10079902125,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Active,823 SW NAITO PARKWAY,,PORTLAND,97204,,7/7/17,7/6/23,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 10079919CD9,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Active,"16735 SW PACIFIC HWY,",,PORTLAND,97224,,12/27/18,7/6/24,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 10079928B63,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Active,1178 N HWY 99W,,DUNDEE,97115,,12/27/18,7/6/23,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 10080309B66,Recreational Retailer,Stoney Only Portland LLC,STONEY ONLY PORTLAND,Surrendered,110 SE MAIN ST.,SUITE C,PORTLAND,97214,,3/14/18,3/13/21,,,MICHAEL CASS MULLINS,,,(503) 936-8102,,,,,,,,,,
OR,ID 1008031898B,Recreational Retailer,Everett Holdings LLC,BUDLANDIA,Active,7536 NE MARTIN LUTHER KING BLVD,,PORTLAND,97211,,1/14/21,1/13/24,,,FENG  CHEN,,,(503) 709-2028,,,,,,,,,,
OR,ID 100807035DC,Recreational Retailer,King Kannabis LLC,KING KANNABIS,Active,1544 NEWMARK AVENUE,,COOS BAY,97420,,12/11/18,3/28/24,,,,,,(828) 242-1320,,,,,,,,,,
OR,ID 10081041764,Recreational Retailer,"CBN OC, INC",CANNABIS NATION OREGON CITY,Active,1128 MAIN ST,,OREGON CITY,97045,,5/11/18,5/10/24,,,MATT L HURT,,,(480) 204-7451,,,,,,,,,,
OR,ID 10081197FAB,Recreational Retailer,"Nectar Markets, LLC",NECTAR,Active,8705 SW HALL BLVD,,BEAVERTON,97008,,6/15/18,6/14/24,,,,,,(503) 805-7523,,,,,,,,,,
OR,ID 10082288469,Recreational Retailer,"4 Lobos, LLC",PHARM TO TABLE,Active,3434 NORTH PACIFIC HIGHWAY,,MEDFORD,97501,,7/6/18,7/5/23,,,,,,(541) 500-8606,,,,,,,,,,
OR,ID 10082411AE5,Recreational Retailer,"Fire Cannabis, Inc.",THE DIME STORE,Active,8218 SE HOLGATE BLVD.,,PORTLAND,97266,,7/30/18,7/29/23,,,ZACHARIAH  D PARRISH,,,(503) 780-4628,,,,,,,,,,
OR,ID 100825128A0,Recreational Retailer,South Coast Dispensaries and More LLC,SOUTH COAST DISPENSARIES AND MORE,Active,1025 CHETCO AVE #4,,BROOKINGS,97415,,3/6/18,3/5/24,,,MICA CAROL WATSON,,,(541) 813-2133,,,,,,,,,,
OR,ID 1008270BB4F,Recreational Retailer,La Mota SW Portland LLC,LA MOTA SW PORTLAND,Active,1103 SW TAYLORS FERRY RD,,PORTLAND,97219,,7/8/19,7/7/23,,,,,,(504) 901-6284,,,,,,,,,,
OR,ID 1008285A7DD,Recreational Retailer,"Nectar Markets, LLC",NECTAR,Active,14195 SW ALLEN BLVD.,,BEAVERTON,97005,,1/4/19,3/12/24,,,,,,(503) 805-7523,,,,,,,,,,
OR,ID 1008335A9E3,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY MARKET ST,Active,2794 MARKET ST NE,,SALEM,97301,,3/13/19,3/12/24,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 100833605E2,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY EUGENE,Surrendered,1994 ROSEBURG ROAD,,MYRTLE POINT,97458,,5/3/19,5/2/21,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 100834893DE,Recreational Retailer,Pike Park LLC,A PRIME LEAF,Active,2974 12TH ST SE,,SALEM,97302,,7/6/18,7/5/24,,,FRANK G PARK,,,(312) 898-8292,,,,,,,,,,
OR,ID 1008357EA17,Recreational Retailer,"G5 Investment Group, LLC",BRIGHTSIDE,Expired,92 CENTENNIAL LOOP,,EUGENE,97401,,6/28/18,6/27/19,,,,,,(503) 822-5539,,,,,,,,,,
OR,ID 10083622BC7,Recreational Retailer,G. O. Enterprises LLC,SWEET RELIEF GEARHART,Active,4210 HWY 101 N.,,GEARHART,97138,,7/2/18,7/1/24,,,OSCAR KELLEY NELSON,,,(503) 741-7626,,,,,,,,,,
OR,ID 100836960EE,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY SALEM,Surrendered,3755 COMMERCIAL ST SE,,SALEM,97302,,2/28/18,2/27/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 1008370DC68,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY LEBANON,Active,700 PARK ST,,LEBANON,97355,,4/23/18,4/22/24,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 1008397EF81,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY COOS BAY,Surrendered,8265 SE MCLOUGHLIN BLVD,,PORTLAND,97202,,8/7/18,8/6/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 100840162CE,Recreational Retailer,EMERALD EVOLUTION / SC&JR LLC,MARY JANE,Surrendered,905 N MAIN STREET,,INDEPENDENCE,97351,,7/31/19,7/30/21,,,JON  HARATYK,,,(714) 860-9040,,,,,,,,,,
OR,ID 1008480B9A7,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY - PORTLAND,Surrendered,1034 SE 122ND AVENUE,,PORTLAND,97233,,5/31/19,5/30/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 1008483E7CB,Recreational Retailer,"RVC Main St, LLC",ROGUE VALLEY CANNABIS - WEST MAIN,Active,2060 WEST MAIN ST,,MEDFORD,97501,,2/12/18,2/11/24,,,,,,(832) 512-4481,,,,,,,,,,
OR,ID 10084881C6D,Recreational Retailer,Cody Howard,NATURAL HIGH,Active,749 RIVERSIDE DRIVE SUITE A,,COQUILLE,97423,,11/15/18,11/14/23,,,CODY RICHARD HOWARD,,,(541) 290-1666,,,,,,,,,,
OR,ID 10084944C37,Recreational Retailer,"DOWNTOWN BEND FLAGSHIP, INC.",OREGROWN PORTLAND,Surrendered,111 NE 12TH AVE SUITE A,,PORTLAND,97232,,7/29/19,7/28/21,,,ANDY  SHELLEY,,,(503) 707-2254,,,,,,,,,,
OR,ID 1008521615D,Recreational Retailer,JIA Holdings Ltd,PARADISE FOUND,Active,10655 SE 42ND AVENUE,,MILWAUKIE,97222,,2/22/19,2/21/24,,,ARMAN  DAVTIAN,,,(816) 337-6725,,,,,,,,,,
OR,ID 10085557734,Recreational Retailer,"MNG Holdings, LLC",THE OZ. HOUSE,Active,712 PARK ST,,LEBANON,97355,,3/23/18,3/22/24,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 10085769FE9,Recreational Retailer,"Today's Herbal Choice, Fremont LLC","TODAY'S HERBAL CHOICE FREMONT, LLC",Expired,4605 NE FREMONT ST SUITE #105,,PORTLAND,97213,,1/17/18,1/16/21,,,MERLE L THOMAS,,,(971) 235-5626,,,,,,,,,,
OR,ID 10085813943,Recreational Retailer,The New Amsterdam LLC,THE NEW AMSTERDAM,Active,15 N F ST,,LAKEVIEW,97630,,6/18/18,6/17/24,,,YISROEL N.  SHENKMAN,,,(917) 374-7879,,,,,,,,,,
OR,ID 100858709AE,Recreational Retailer,La Mota Lebanon 3 LLC,LA MOTA LEBANON 3 LLC,Active,2645 S MAIN RD,,LEBANON,97355,,3/8/19,3/7/24,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 10086254ECA,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY MEDFORD,Surrendered,1926 NE 40TH AVE,,PORTLAND,97212,,4/6/20,4/5/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 10086554F25,Recreational Retailer,CFA RETAIL LLC,CHALICE FARMS,Expired,"15252 SE HIGHWAY 224, SUITE B",,DAMASCUS,97089,,4/27/18,4/26/23,,,MIKE  GENOVESE,,,(503) 384-2141,,,,,,,,,,
OR,ID 1008663DE73,Recreational Retailer,"Hippy Trip, Inc",HIPPY TRIP,Active,249 S US-101,,DEPOE BAY,97341,,8/24/18,8/23/24,,,,,,(208) 412-9283,,,,,,,,,,
OR,ID 100869451F2,Recreational Retailer,Livewell INC,LIVEWELL DISPENSARY,Active,1522 BROADWAY ST NE,,SALEM,97301,,4/20/18,4/19/24,,,,,,(503) 881-7737,,,,,,,,,,
OR,ID 1008712E87C,Recreational Retailer,FX 420 INC,FX 420 INC,Active,"161 NW GARDEN VALLEY BLVD, SUITE 105",,ROSEBURG,97470,,3/28/18,4/3/24,,,,,,(541) 884-8632,,,,,,,,,,
OR,ID 1008736780D,Recreational Retailer,"Salem Organics, LLC","SALEM ORGANICS, LLC",Active,4980 COMMERCIAL STREET SE,,SALEM,97302,,9/26/18,9/25/23,,,,,,(253) 905-0291,,,,,,,,,,
OR,ID 10087509BD5,Recreational Retailer,"Nectar Markets, LLC",NECTAR,Active,15930 SW REGATTA LN,,BEAVERTON,97006,,9/18/20,9/17/23,,,,,,(503) 805-7523,,,,,,,,,,
OR,ID 1008759BD28,Recreational Retailer,"Tidepool Oregon City, Inc.",FIVE ZERO TREES,Surrendered,719 MAIN STREET,,OREGON CITY,97045,,5/11/18,5/10/21,,,JASON  CAIN,,,(503) 330-7987,,,,,,,,,,
OR,ID 10088018221,Recreational Retailer,"Ross Agro, LLC",MOTHER EARTH MEDICINES,Active,36 S. RIVERSIDE AVENUE,,MEDFORD,97501,,4/4/18,4/3/24,,,RONALD JEFFREY ROSS,,,(541) 846-1462,,,,,,,,,,
OR,ID 10088208976,Recreational Retailer,"Salem Hyacinth, LLC",SOMEWHERE,Active,2128 NW OVERTON STREET,,PORTLAND,97210,,2/5/20,2/4/24,,,OLIVER T GARNIER,,,(503) 679-2899,,,,,,,,,,
OR,ID 1008835510A,Recreational Retailer,"PPC Holdings, LLC / Daryl Bell",WEST,Surrendered,921 7TH ST.,,OREGON CITY,97045,,3/20/18,3/19/22,,,DARYL EDWARD BELL,,,(503) 867-5023,,,,,,,,,,
OR,ID 10088378E18,Recreational Retailer,"MNG Holdings, LLC",THE OZ. HOUSE,Surrendered,1775 W 6TH ST. SUITE A,,EUGENE,97402,,1/4/19,1/3/22,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 100883848C4,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY BOND ST.,Active,730 BOND STREET STE. B,,ASTORIA,97103,,11/14/18,11/13/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 10088445D61,Recreational Retailer,"OG Collective, LLC and OG Leasing, LLC",OG COLLECTIVE,Active,140/142/144 N PACIFIC HWY,,MONMOUTH,97361,,3/1/18,2/27/24,,,DOUGLAS PAUL ELKINS,,,(503) 931-0015,,,,,,,,,,
OR,ID 1008848DCF8,Recreational Retailer,"MNG Holdings, LLC",MR. NICE GUY - 3RD ST,Active,504 NW 3RD ST,,CORVALLIS,97330,,10/17/18,10/16/23,,,MR.  NICE GUY,,,(808) 373-6622,,,,,,,,,,
OR,ID 10088926F6F,Recreational Retailer,11821 NE Glisan LLC,KALEAFA,Active,11821 NE GLISAN ST,,PORTLAND,97230,,9/21/20,9/20/23,,,JULIE ANN WIDMER,,,(503) 705-4052,,,,,,,,,,
OR,ID 1009085FCAD,Recreational Retailer,La Mota Brookings LLC,LA MOTA BROOKINGS,Active,307 FERN AVE,,BROOKINGS,97415,,7/29/19,7/28/23,,,,,,(503) 901-6284,,,,,,,,,,
OR,ID 10090892548,Recreational Retailer,"SHH..., LLC",GREENERY,Active,8700 SW BARBUR CT SUITE M,,PORTLAND,97219,,8/29/18,8/28/23,,,SUNG  HWANG,,,(510) 737-8770,,,,,,,,,,
OR,ID 1009099F609,Recreational Retailer,Dutch Alchemy LLC,LUCKY LION,Surrendered,2164 WEST 7TH AVE,,EUGENE,97405,,2/7/19,2/6/21,,,JAKE   HILL,,,2107766548,,,,,,,,,,
OR,ID 1009116ADC7,Recreational Retailer,College View Development LLC,CANNISTRY,Applicant Hold,86305 COLLEGE VIEW ROAD,,EUGENE,97405,,,,,,EMILIA  GARDNER,,,(541) 760-7160,,,,,,,,,,
OR,ID 100912345DE,Recreational Retailer,Phresh Start LLC,PHRESH START,Active,4925 BARGER DRIVE STE. A,,EUGENE,97402,,5/11/18,5/10/24,,,RACHEAL JANELL POND,,,(541) 505-4782,,,,,,,,,,
OR,ID 1009127E8AF,Recreational Retailer,PottonMouth LLC / Laughing Head LLC,POTTONMOUTH RETAIL CANNABIS,Active,950 SE SHERIDAN ROAD,,SHERIDAN,97378,,5/11/18,5/10/24,,,BRANDON SCOTT LAY,,,(503) 597-8467,,,,,,,,,,
OR,ID 10091572D9A,Recreational Retailer,TSM 2 INC.,TOP SHELF MEDICINE 2,Active,116 SW 4TH ST,,CORVALLIS,97333,,5/24/18,5/23/24,,,DAVID JOSEPH ORDONEZ,,,(541) 815-9698,,,,,,,,,,
OR,ID 1009165329F,Recreational Retailer,Bloom Well Inc,SUBSTANCE,Active,61406 S HWY 97,,BEND,97702,,2/28/19,2/27/24,,,JEREMY  KWIT,,,(541) 999-3051,,,,,,,,,,
OR,ID 1009177F10C,Recreational Retailer,Gold River Botanicals LLC,GOLD RIVER BOTANICALS,Surrendered,204 MADRONE ST.,,ROGUE RIVER,97537,,1/2/19,1/25/22,,,,,,(541) 582-3529,,,,,,,,,,
OR,ID 1009200822A,Recreational Retailer,Cafe Verde LLC,CAFE VERDE,Active,2455 ROGUE RIVER HIGHWAY,,GRANTS PASS,97527,,3/6/18,3/5/24,,,STEVEN PAUL FIELDS,,,(541) 660-0042,,,,,,,,,,
OR,ID 1009278EFBC,Recreational Retailer,Rooted Coast Cannabis LLC,ROOTED COAST CANNABIS,Active,2770 WOODLAND DRIVE,SUITE A,COOS BAY,97420,,12/10/18,12/9/23,,,DANA  GEHRMAN,,,(541) 551-1566,,,,,,,,,,
OR,ID 1009286BD03,Recreational Retailer,"Nectar Markets, LLC",NECTAR MARKETS,Active,3650 MAIN STREET,,SPRINGFIELD,97478,,4/19/18,4/18/24,,,,,,(503) 805-7523,,,,,,,,,,
OR,ID 10092871208,Recreational Retailer,The House of Dank LLC,THE HOUSE OF DANK LLC,Active,379 FIR AVE  UNITS 6-8,,REEDSPORT,97467,,5/31/18,5/30/24,,,DAVID JOHN MARTIN,,,(541) 294-2229,,,,,,,,,,
